model,sensor,site_id,band,sd_train,p09,truth,model_value,model_move,truth_move,persistence_move,last3_mean_move,own_mean_move,linear9_move,linear4_move,holt_damped_move,nearest_rule,nearest_dist,direction_ok,direction_ok_persistence,direction_ok_last3_mean,direction_ok_own_mean,direction_ok_linear9,direction_ok_linear4,direction_ok_holt_damped
gpt-oss-120b (default effort),sentinel2,treatment_0011,B3,0.02193017608986409,0.0632554358270381,0.0562124155379985,0.062,-0.057246956061531754,-0.32115657713732704,0.0,-0.047022610218405266,-0.3497363553637091,0.7162567825643922,-1.0441722265805438,0.008279281820792388,last3_mean,0.010224345843126488,1,0,1,1,0,1,0
ensemble,sentinel2,treatment_0011,B3,0.02193017608986409,0.0632554358270381,0.0562124155379985,0.0665,0.1479497546972049,-0.32115657713732704,0.0,-0.047022610218405266,-0.3497363553637091,0.7162567825643922,-1.0441722265805438,0.008279281820792388,holt_damped,0.13967047287641252,0,0,1,1,0,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0011,B4,0.01755108685189795,0.035854102595041,0.0327408048678976,0.043,0.4071484270608716,-0.17738489663998983,0.0,-0.3218604220868535,0.7263300281116761,0.056319982091848596,-1.46679582949425,-0.238614880740574,own_mean,0.3191816010508045,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0011,B4,0.01755108685189795,0.035854102595041,0.0327408048678976,0.035,-0.04866380083741861,-0.17738489663998983,0.0,-0.3218604220868535,0.7263300281116761,0.056319982091848596,-1.46679582949425,-0.238614880740574,persistence,0.04866380083741861,1,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0011,B4,0.01755108685189795,0.035854102595041,0.0327408048678976,0.041,0.29319537008629926,-0.17738489663998983,0.0,-0.3218604220868535,0.7263300281116761,0.056319982091848596,-1.46679582949425,-0.238614880740574,linear9,0.23687538799445065,0,0,1,0,0,1,1
ensemble,sentinel2,treatment_0011,B4,0.01755108685189795,0.035854102595041,0.0327408048678976,0.039,0.17924231311172653,-0.17738489663998983,0.0,-0.3218604220868535,0.7263300281116761,0.056319982091848596,-1.46679582949425,-0.238614880740574,linear9,0.12292233101987793,0,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0011,B8,0.16721519651461939,0.4607059307372309,0.3949091314609209,0.405,-0.3331391637742719,-0.3934857635415778,0.0,0.22557428178940658,-1.0420960401296488,0.5501636118743767,0.6717097135627359,-0.3145171758279709,holt_damped,0.01862198794630099,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0011,B8,0.16721519651461939,0.4607059307372309,0.3949091314609209,0.44,-0.12382804415399279,-0.3934857635415778,0.0,0.22557428178940658,-1.0420960401296488,0.5501636118743767,0.6717097135627359,-0.3145171758279709,persistence,0.12382804415399279,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0011,B8,0.16721519651461939,0.4607059307372309,0.3949091314609209,0.438,-0.1357886795608659,-0.3934857635415778,0.0,0.22557428178940658,-1.0420960401296488,0.5501636118743767,0.6717097135627359,-0.3145171758279709,persistence,0.1357886795608659,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0011,B8,0.16721519651461939,0.4607059307372309,0.3949091314609209,0.4225,-0.2284836039641325,-0.3934857635415778,0.0,0.22557428178940658,-1.0420960401296488,0.5501636118743767,0.6717097135627359,-0.3145171758279709,holt_damped,0.08603357186383839,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0011,B11,0.03041694658607937,0.224212356705652,0.2044968631656459,0.226,0.05877129347250553,-0.64817464449338,0.0,-0.10135138451465897,-0.5805855226697705,0.544138070007123,-0.07346608494349284,-0.03054240023572236,persistence,0.05877129347250553,0,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0011,B11,0.03041694658607937,0.224212356705652,0.2044968631656459,0.22,-0.13848716516403517,-0.64817464449338,0.0,-0.10135138451465897,-0.5805855226697705,0.544138070007123,-0.07346608494349284,-0.03054240023572236,last3_mean,0.0371357806493762,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0011,B11,0.03041694658607937,0.224212356705652,0.2044968631656459,0.229,0.15740052279077588,-0.64817464449338,0.0,-0.10135138451465897,-0.5805855226697705,0.544138070007123,-0.07346608494349284,-0.03054240023572236,persistence,0.15740052279077588,0,0,1,1,0,1,1
ensemble,sentinel2,treatment_0011,B11,0.03041694658607937,0.224212356705652,0.2044968631656459,0.223,-0.03985793584576482,-0.64817464449338,0.0,-0.10135138451465897,-0.5805855226697705,0.544138070007123,-0.07346608494349284,-0.03054240023572236,holt_damped,0.009315535610042464,1,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0011,B12,0.024892166676865148,0.0942888981164664,0.0879808353261437,0.097,0.10891385706706307,-0.25341557736657094,0.0,-0.04918348670246604,0.8933351327931038,0.32080759075506177,-0.955550100383165,-0.09213581512708567,persistence,0.10891385706706307,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0011,B12,0.024892166676865148,0.0942888981164664,0.0879808353261437,0.09,-0.1722991080745301,-0.25341557736657094,0.0,-0.04918348670246604,0.8933351327931038,0.32080759075506177,-0.955550100383165,-0.09213581512708567,holt_damped,0.08016329294744444,1,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0011,B12,0.024892166676865148,0.0942888981164664,0.0879808353261437,0.095,0.028567295598036443,-0.25341557736657094,0.0,-0.04918348670246604,0.8933351327931038,0.32080759075506177,-0.955550100383165,-0.09213581512708567,persistence,0.028567295598036443,0,0,1,0,0,1,1
ensemble,sentinel2,treatment_0011,B12,0.024892166676865148,0.0942888981164664,0.0879808353261437,0.0935,-0.03169262550373352,-0.25341557736657094,0.0,-0.04918348670246604,0.8933351327931038,0.32080759075506177,-0.955550100383165,-0.09213581512708567,last3_mean,0.01749086119873252,1,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0011,NDVI,0.18884578692215262,0.8556338675000974,0.8368405845148075,0.808,-0.2522368556717303,-0.09951655947207882,0.0,0.1491522910501506,-1.1503212104537919,0.3484467215260706,0.763260866125024,0.04048699103216571,persistence,0.2522368556717303,1,0,0,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0011,NDVI,0.18884578692215262,0.8556338675000974,0.8368405845148075,0.83,-0.1357396843100578,-0.09951655947207882,0.0,0.1491522910501506,-1.1503212104537919,0.3484467215260706,0.763260866125024,0.04048699103216571,persistence,0.1357396843100578,1,0,0,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0011,NDVI,0.18884578692215262,0.8556338675000974,0.8368405845148075,0.835,-0.10926305445513211,-0.09951655947207882,0.0,0.1491522910501506,-1.1503212104537919,0.3484467215260706,0.763260866125024,0.04048699103216571,persistence,0.10926305445513211,1,0,0,1,0,0,0
ensemble,sentinel2,treatment_0011,NDVI,0.18884578692215262,0.8556338675000974,0.8368405845148075,0.819,-0.19398826999089436,-0.09951655947207882,0.0,0.1491522910501506,-1.1503212104537919,0.3484467215260706,0.763260866125024,0.04048699103216571,persistence,0.19398826999089436,1,0,0,1,0,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0011,NDWI,0.10733005106808882,-0.7585926747897036,-0.7416473674769496,-0.72,0.3595700775845241,0.15788036196874744,0.0,-0.16652281769436608,1.0577710464677366,0.057019232859172604,-1.3971454870349156,-0.04274465302434312,linear9,0.3025508447253515,1,0,0,1,1,0,0
gpt-oss-120b,sentinel2,treatment_0011,NDWI,0.10733005106808882,-0.7585926747897036,-0.7416473674769496,-0.75,0.08005842449709186,0.15788036196874744,0.0,-0.16652281769436608,1.0577710464677366,0.057019232859172604,-1.3971454870349156,-0.04274465302434312,linear9,0.023039191637919253,1,0,0,1,1,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0011,NDWI,0.10733005106808882,-0.7585926747897036,-0.7416473674769496,-0.752,0.06142431429126305,0.15788036196874744,0.0,-0.16652281769436608,1.0577710464677366,0.057019232859172604,-1.3971454870349156,-0.04274465302434312,linear9,0.004405081432090445,1,0,0,1,1,0,0
ensemble,sentinel2,treatment_0011,NDWI,0.10733005106808882,-0.7585926747897036,-0.7416473674769496,-0.735,0.21981425104080798,0.15788036196874744,0.0,-0.16652281769436608,1.0577710464677366,0.057019232859172604,-1.3971454870349156,-0.04274465302434312,linear9,0.1627950181816354,1,0,0,1,1,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0012,B2,0.01712794568401924,0.0593903637595701,0.0332529605500952,0.055,-0.2563275153112151,-1.5260092302757413,0.0,-0.9395589409219096,-1.007640884301474,-0.14877144828924468,-1.3572606919772336,-0.3340984102122442,holt_damped,0.07777089490102906,1,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0012,B2,0.01712794568401924,0.0593903637595701,0.0332529605500952,0.055,-0.2563275153112151,-1.5260092302757413,0.0,-0.9395589409219096,-1.007640884301474,-0.14877144828924468,-1.3572606919772336,-0.3340984102122442,holt_damped,0.07777089490102906,1,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B2,0.01712794568401924,0.0593903637595701,0.0332529605500952,0.043,-0.9569369299706904,-1.5260092302757413,0.0,-0.9395589409219096,-1.007640884301474,-0.14877144828924468,-1.3572606919772336,-0.3340984102122442,last3_mean,0.01737798904878074,1,0,1,1,1,1,1
ensemble,sentinel2,treatment_0012,B2,0.01712794568401924,0.0593903637595701,0.0332529605500952,0.055,-0.2563275153112151,-1.5260092302757413,0.0,-0.9395589409219096,-1.007640884301474,-0.14877144828924468,-1.3572606919772336,-0.3340984102122442,holt_damped,0.07777089490102906,1,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,B3,0.02329347675694723,0.07634552992437,0.0497063671502295,0.075,-0.05776423753352782,-1.143631886819791,0.0,-0.42406472097951564,-0.7728632820647866,0.3868577888853138,-1.1290461050268394,-0.14666351994698637,persistence,0.05776423753352782,1,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0012,B3,0.02329347675694723,0.07634552992437,0.0497063671502295,0.07,-0.2724166079019294,-1.143631886819791,0.0,-0.42406472097951564,-0.7728632820647866,0.3868577888853138,-1.1290461050268394,-0.14666351994698637,holt_damped,0.12575308795494303,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B3,0.02329347675694723,0.07634552992437,0.0497063671502295,0.066,-0.44413850419665113,-1.143631886819791,0.0,-0.42406472097951564,-0.7728632820647866,0.3868577888853138,-1.1290461050268394,-0.14666351994698637,last3_mean,0.020073783217135488,1,0,1,1,0,1,1
ensemble,sentinel2,treatment_0012,B3,0.02329347675694723,0.07634552992437,0.0497063671502295,0.07250000000000001,-0.1650904227177283,-1.143631886819791,0.0,-0.42406472097951564,-0.7728632820647866,0.3868577888853138,-1.1290461050268394,-0.14666351994698637,holt_damped,0.018426902770741937,1,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,B4,0.019300345806710698,0.050669542281619,0.0273280561135736,0.06,0.4834347431814831,-1.2093817593635863,0.0,-0.7966075544116955,0.1636783688782526,-0.3268247513528841,-1.6010255466942467,-0.5271856722000657,own_mean,0.3197563743032305,0,0,1,0,1,1,1
gpt-oss-120b,sentinel2,treatment_0012,B4,0.019300345806710698,0.050669542281619,0.0273280561135736,0.045,-0.29375340413059897,-1.2093817593635863,0.0,-0.7966075544116955,0.1636783688782526,-0.3268247513528841,-1.6010255466942467,-0.5271856722000657,linear9,0.03307134722228511,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B4,0.019300345806710698,0.050669542281619,0.0273280561135736,0.035,-0.8118788356719867,-1.2093817593635863,0.0,-0.7966075544116955,0.1636783688782526,-0.3268247513528841,-1.6010255466942467,-0.5271856722000657,last3_mean,0.015271281260291203,1,0,1,0,1,1,1
ensemble,sentinel2,treatment_0012,B4,0.019300345806710698,0.050669542281619,0.0273280561135736,0.0525,0.09484066952544208,-1.2093817593635863,0.0,-0.7966075544116955,0.1636783688782526,-0.3268247513528841,-1.6010255466942467,-0.5271856722000657,own_mean,0.06883769935281052,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,B8,0.1698890564009762,0.4397853250785933,0.3594653612162866,0.39,-0.29304609804347126,-0.47277891562793556,0.0,0.33748160154458207,-0.910001606826393,0.664904152418388,0.6123603674325145,-0.3944712289102424,holt_damped,0.10142513086677113,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0012,B8,0.1698890564009762,0.4397853250785933,0.3594653612162866,0.41,-0.17532221150427307,-0.47277891562793556,0.0,0.33748160154458207,-0.910001606826393,0.664904152418388,0.6123603674325145,-0.3944712289102424,persistence,0.17532221150427307,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B8,0.1698890564009762,0.4397853250785933,0.3594653612162866,0.396,-0.2577289320817117,-0.47277891562793556,0.0,0.33748160154458207,-0.910001606826393,0.664904152418388,0.6123603674325145,-0.3944712289102424,holt_damped,0.13674229682853067,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0012,B8,0.1698890564009762,0.4397853250785933,0.3594653612162866,0.4,-0.234184154773872,-0.47277891562793556,0.0,0.33748160154458207,-0.910001606826393,0.664904152418388,0.6123603674325145,-0.3944712289102424,holt_damped,0.1602870741363704,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,B11,0.034637316523696754,0.2270861288932313,0.1894171158831069,0.24,0.3728311660036888,-1.087526886915548,0.0,-0.04412549543230995,-0.10004463330917232,0.6925713307321449,-0.6733847904139408,-0.05944431080661799,linear9,0.3197401647284561,0,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0012,B11,0.034637316523696754,0.2270861288932313,0.1894171158831069,0.22,-0.20458077023326537,-1.087526886915548,0.0,-0.04412549543230995,-0.10004463330917232,0.6925713307321449,-0.6733847904139408,-0.05944431080661799,own_mean,0.10453613692409305,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B11,0.034637316523696754,0.2270861288932313,0.1894171158831069,0.226,-0.03135718936217887,-1.087526886915548,0.0,-0.04412549543230995,-0.10004463330917232,0.6925713307321449,-0.6733847904139408,-0.05944431080661799,last3_mean,0.012768306070131082,1,0,1,1,0,1,1
ensemble,sentinel2,treatment_0012,B11,0.034637316523696754,0.2270861288932313,0.1894171158831069,0.22999999999999998,0.08412519788521133,-1.087526886915548,0.0,-0.04412549543230995,-0.10004463330917232,0.6925713307321449,-0.6733847904139408,-0.05944431080661799,persistence,0.08412519788521133,0,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,B12,0.0315121710968884,0.1040232917448198,0.0778409176844906,0.115,0.3483323386837053,-0.8308654449681676,0.0,-0.23890371198114818,0.769546863767137,0.1862028558779264,-1.2128774327556973,-0.05947356632652998,linear9,0.16212948280577888,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0012,B12,0.0315121710968884,0.1040232917448198,0.0778409176844906,0.1,-0.12767421617665287,-0.8308654449681676,0.0,-0.23890371198114818,0.769546863767137,0.1862028558779264,-1.2128774327556973,-0.05947356632652998,holt_damped,0.06820064985012289,1,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0012,B12,0.0315121710968884,0.1040232917448198,0.0778409176844906,0.096,-0.25460929747274846,-0.8308654449681676,0.0,-0.23890371198114818,0.769546863767137,0.1862028558779264,-1.2128774327556973,-0.05947356632652998,last3_mean,0.015705585491600282,1,0,1,0,0,1,1
ensemble,sentinel2,treatment_0012,B12,0.0315121710968884,0.1040232917448198,0.0778409176844906,0.10750000000000001,0.11032906125352643,-0.8308654449681676,0.0,-0.23890371198114818,0.769546863767137,0.1862028558779264,-1.2128774327556973,-0.05947356632652998,linear9,0.07587379462439997,0,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0012,NDVI,0.20300553759461865,0.8142707316317567,0.8575208794339102,0.76,-0.26733621296641563,0.21304910355952783,0.0,0.2821997043668757,-1.0048706166664023,0.47393641260845687,0.778682863186307,-0.35691262850429745,holt_damped,0.08957641553788181,0,0,1,0,1,1,0
gpt-oss-120b,sentinel2,treatment_0012,NDVI,0.20300553759461865,0.8142707316317567,0.8575208794339102,0.78,-0.16881673297105718,0.21304910355952783,0.0,0.2821997043668757,-1.0048706166664023,0.47393641260845687,0.778682863186307,-0.35691262850429745,persistence,0.16881673297105718,0,0,1,0,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0012,NDVI,0.20300553759461865,0.8142707316317567,0.8575208794339102,0.724,-0.4446712769580608,0.21304910355952783,0.0,0.2821997043668757,-1.0048706166664023,0.47393641260845687,0.778682863186307,-0.35691262850429745,holt_damped,0.08775864845376335,0,0,1,0,1,1,0
ensemble,sentinel2,treatment_0012,NDVI,0.20300553759461865,0.8142707316317567,0.8575208794339102,0.77,-0.2180764729687364,0.21304910355952783,0.0,0.2821997043668757,-1.0048706166664023,0.47393641260845687,0.778682863186307,-0.35691262850429745,holt_damped,0.13883615553556106,0,0,1,0,1,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0012,NDWI,0.11068820957286975,-0.7223876441866612,-0.7558298808618475,-0.68,0.38294633502727304,-0.3021300715246475,0.0,-0.41152048228134785,0.8158124980320233,-0.19957245667809614,-1.3655228962762767,0.0008206112728743732,holt_damped,0.3821257237543987,0,0,1,0,1,1,0
gpt-oss-120b,sentinel2,treatment_0012,NDWI,0.11068820957286975,-0.7223876441866612,-0.7558298808618475,-0.7,0.20225861700222686,-0.3021300715246475,0.0,-0.41152048228134785,0.8158124980320233,-0.19957245667809614,-1.3655228962762767,0.0008206112728743732,holt_damped,0.2014380057293525,0,0,1,0,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0012,NDWI,0.11068820957286975,-0.7223876441866612,-0.7558298808618475,-0.7,0.20225861700222686,-0.3021300715246475,0.0,-0.41152048228134785,0.8158124980320233,-0.19957245667809614,-1.3655228962762767,0.0008206112728743732,holt_damped,0.2014380057293525,0,0,1,0,1,1,0
ensemble,sentinel2,treatment_0012,NDWI,0.11068820957286975,-0.7223876441866612,-0.7558298808618475,-0.69,0.2926024760147504,-0.3021300715246475,0.0,-0.41152048228134785,0.8158124980320233,-0.19957245667809614,-1.3655228962762767,0.0008206112728743732,holt_damped,0.29178186474187606,0,0,1,0,1,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0013,B2,0.021347016849971374,0.0415019653744921,0.0427969356996957,0.046,0.21071022040786613,0.06066282395824952,0.0,-0.12209363863516724,0.14203722119610926,0.6153814480656762,-1.4762525925909815,0.035733452154422106,own_mean,0.06867299921175687,1,0,0,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0013,B2,0.021347016849971374,0.0415019653744921,0.0427969356996957,0.045,0.16386526745598134,0.06066282395824952,0.0,-0.12209363863516724,0.14203722119610926,0.6153814480656762,-1.4762525925909815,0.035733452154422106,own_mean,0.021828046259872086,1,0,0,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,B2,0.021347016849971374,0.0415019653744921,0.0427969356996957,0.039,-0.11720445025532708,0.06066282395824952,0.0,-0.12209363863516724,0.14203722119610926,0.6153814480656762,-1.4762525925909815,0.035733452154422106,last3_mean,0.004889188379840162,0,0,0,1,1,0,1
ensemble,sentinel2,treatment_0013,B2,0.021347016849971374,0.0415019653744921,0.0427969356996957,0.0455,0.18728774393192374,0.06066282395824952,0.0,-0.12209363863516724,0.14203722119610926,0.6153814480656762,-1.4762525925909815,0.035733452154422106,own_mean,0.04525052273581448,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,B3,0.02205110716316219,0.06571120307956,0.0615719258672751,0.068,0.1037951021463265,-0.18771289720997897,0.0,0.13495868544721698,-0.2159430459578734,0.9131016549164612,-0.9728354707032305,-0.04427062870894371,last3_mean,0.031163583300890474,0,0,0,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0013,B3,0.02205110716316219,0.06571120307956,0.0615719258672751,0.068,0.1037951021463265,-0.18771289720997897,0.0,0.13495868544721698,-0.2159430459578734,0.9131016549164612,-0.9728354707032305,-0.04427062870894371,last3_mean,0.031163583300890474,0,0,0,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,B3,0.02205110716316219,0.06571120307956,0.0615719258672751,0.069,0.1491442990188793,-0.18771289720997897,0.0,0.13495868544721698,-0.2159430459578734,0.9131016549164612,-0.9728354707032305,-0.04427062870894371,last3_mean,0.014185613571662314,0,0,0,1,0,1,1
ensemble,sentinel2,treatment_0013,B3,0.02205110716316219,0.06571120307956,0.0615719258672751,0.068,0.1037951021463265,-0.18771289720997897,0.0,0.13495868544721698,-0.2159430459578734,0.9131016549164612,-0.9728354707032305,-0.04427062870894371,last3_mean,0.031163583300890474,0,0,0,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,B4,0.02362014957086147,0.0423392624234651,0.0383762871828114,0.052,0.40900408134809935,-0.16777943038695,0.0,-0.20408618398720782,0.7979718550829696,0.24399681920663666,-1.5275647109204806,-0.031030379270043956,linear9,0.1650072621414627,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0013,B4,0.02362014957086147,0.0423392624234651,0.0383762871828114,0.045,0.11264694021316723,-0.16777943038695,0.0,-0.20408618398720782,0.7979718550829696,0.24399681920663666,-1.5275647109204806,-0.031030379270043956,persistence,0.11264694021316723,0,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,B4,0.02362014957086147,0.0423392624234651,0.0383762871828114,0.037,-0.2260469353696124,-0.16777943038695,0.0,-0.20408618398720782,0.7979718550829696,0.24399681920663666,-1.5275647109204806,-0.031030379270043956,last3_mean,0.02196075138240458,1,0,1,0,0,1,1
ensemble,sentinel2,treatment_0013,B4,0.02362014957086147,0.0423392624234651,0.0383762871828114,0.0485,0.26082551078063343,-0.16777943038695,0.0,-0.20408618398720782,0.7979718550829696,0.24399681920663666,-1.5275647109204806,-0.031030379270043956,linear9,0.016828691573996774,0,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,B8,0.17415952826537653,0.4600214899117403,0.404811559514244,0.385,-0.4307630518924344,-0.31700780857289557,0.0,0.3194689001505887,-0.9757179075049638,0.5568365094460908,0.7950567545645595,0.04851074332393116,persistence,0.4307630518924344,1,0,0,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0013,B8,0.17415952826537653,0.4600214899117403,0.404811559514244,0.43,-0.17237925602321855,-0.31700780857289557,0.0,0.3194689001505887,-0.9757179075049638,0.5568365094460908,0.7950567545645595,0.04851074332393116,persistence,0.17237925602321855,1,0,0,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0013,B8,0.17415952826537653,0.4600214899117403,0.404811559514244,0.413,-0.269990912240478,-0.31700780857289557,0.0,0.3194689001505887,-0.9757179075049638,0.5568365094460908,0.7950567545645595,0.04851074332393116,persistence,0.269990912240478,1,0,0,1,0,0,0
ensemble,sentinel2,treatment_0013,B8,0.17415952826537653,0.4600214899117403,0.404811559514244,0.4075,-0.30157115395782663,-0.31700780857289557,0.0,0.3194689001505887,-0.9757179075049638,0.5568365094460908,0.7950567545645595,0.04851074332393116,persistence,0.30157115395782663,1,0,0,1,0,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0013,B11,0.0286606205537439,0.2345537028306781,0.2079302374974335,0.238,0.12024502968661967,-0.9289214545554152,0.0,0.0905863440597859,-0.053763032317759314,0.7022105438994021,-0.26027057981888246,-0.07374945833438772,last3_mean,0.02965868562683377,0,0,0,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0013,B11,0.0286606205537439,0.2345537028306781,0.2079302374974335,0.23,-0.1588836090320891,-0.9289214545554152,0.0,0.0905863440597859,-0.053763032317759314,0.7022105438994021,-0.26027057981888246,-0.07374945833438772,holt_damped,0.08513415069770137,1,0,0,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,B11,0.0286606205537439,0.2345537028306781,0.2079302374974335,0.237,0.08535394984678095,-0.9289214545554152,0.0,0.0905863440597859,-0.053763032317759314,0.7022105438994021,-0.26027057981888246,-0.07374945833438772,last3_mean,0.005232394213004948,0,0,0,1,0,1,1
ensemble,sentinel2,treatment_0013,B11,0.0286606205537439,0.2345537028306781,0.2079302374974335,0.23399999999999999,-0.019319289672735197,-0.9289214545554152,0.0,0.0905863440597859,-0.053763032317759314,0.7022105438994021,-0.26027057981888246,-0.07374945833438772,persistence,0.019319289672735197,1,0,0,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,B12,0.03063040801435372,0.1067785743100218,0.0936182970324955,0.115,0.2684073188357648,-0.4296474689909212,0.0,-0.011968306642358907,0.9799710545058857,0.35149258682092255,-1.007109473138399,-0.049080578694400766,linear9,0.08308526798515775,0,0,1,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0013,B12,0.03063040801435372,0.1067785743100218,0.0936182970324955,0.105,-0.05806564212883964,-0.4296474689909212,0.0,-0.011968306642358907,0.9799710545058857,0.35149258682092255,-1.007109473138399,-0.049080578694400766,holt_damped,0.008985063434438875,1,0,1,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,B12,0.03063040801435372,0.1067785743100218,0.0936182970324955,0.106,-0.0254183460323792,-0.4296474689909212,0.0,-0.011968306642358907,0.9799710545058857,0.35149258682092255,-1.007109473138399,-0.049080578694400766,last3_mean,0.013450039390020294,1,0,1,0,0,1,1
ensemble,sentinel2,treatment_0013,B12,0.03063040801435372,0.1067785743100218,0.0936182970324955,0.11,0.10517083835346257,-0.4296474689909212,0.0,-0.011968306642358907,0.9799710545058857,0.35149258682092255,-1.007109473138399,-0.049080578694400766,persistence,0.10517083835346257,0,0,1,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,NDVI,0.22013089886506645,0.834732324692725,0.8291037275730678,0.762,-0.33040488667294116,-0.02556931874932873,0.0,0.12156889108811561,-1.202958680359985,0.18024212750870947,1.048387503597855,-0.008120945234745203,holt_damped,0.32228394143819594,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0013,NDVI,0.22013089886506645,0.834732324692725,0.8291037275730678,0.8,-0.15778032466952663,-0.02556931874932873,0.0,0.12156889108811561,-1.202958680359985,0.18024212750870947,1.048387503597855,-0.008120945234745203,holt_damped,0.14965937943478141,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0013,NDVI,0.22013089886506645,0.834732324692725,0.8291037275730678,0.813,-0.09872455345783268,-0.02556931874932873,0.0,0.12156889108811561,-1.202958680359985,0.18024212750870947,1.048387503597855,-0.008120945234745203,holt_damped,0.09060360822308748,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0013,NDVI,0.22013089886506645,0.834732324692725,0.8291037275730678,0.781,-0.24409260567123386,-0.02556931874932873,0.0,0.12156889108811561,-1.202958680359985,0.18024212750870947,1.048387503597855,-0.008120945234745203,holt_damped,0.23597166043648865,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0013,NDWI,0.12430263654397301,-0.7511645400974586,-0.7352610505741126,-0.715,0.2909394450749654,0.1279416910655792,0.0,-0.09027299873499949,1.0717760633615505,0.2213002783527016,-1.4739398868865625,0.02693542330074317,linear9,0.06963916672226378,1,0,0,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0013,NDWI,0.12430263654397301,-0.7511645400974586,-0.7352610505741126,-0.74,0.08981740378056306,0.1279416910655792,0.0,-0.09027299873499949,1.0717760633615505,0.2213002783527016,-1.4739398868865625,0.02693542330074317,holt_damped,0.0628819804798199,1,0,0,1,1,0,1
