sensor,treatment_site_id,period,method,band,observed,synthetic_decoded,effect
sentinel2,treatment_0007,P18,scm,NDVI,0.28353482484817505,0.6821752786636353,-0.3986404538154602
sentinel2,treatment_0007,P18,scm,NDWI,-0.3387501835823059,-0.6049889326095581,0.2662387490272522
sentinel2,treatment_0007,P18,ascm,B2,0.10279116034507751,0.04416414722800255,0.058627013117074966
sentinel2,treatment_0007,P18,ascm,B3,0.10769052058458328,0.06545139849185944,0.042239122092723846
sentinel2,treatment_0007,P18,ascm,B4,0.1204647496342659,0.049535613507032394,0.0709291361272335
sentinel2,treatment_0007,P18,ascm,B8,0.2052813470363617,0.2765408158302307,-0.07125946879386902
sentinel2,treatment_0007,P18,ascm,B11,0.14590339362621307,0.1501450538635254,-0.004241660237312317
sentinel2,treatment_0007,P18,ascm,B12,0.10757029801607132,0.08221694082021713,0.025353357195854187
sentinel2,treatment_0007,P18,ascm,NDVI,0.28353482484817505,0.6981168985366821,-0.4145820736885071
sentinel2,treatment_0007,P18,ascm,NDWI,-0.3387501835823059,-0.6181146502494812,0.2793644666671753
sentinel2,treatment_0007,P19,scm,B2,0.06140260025858879,0.056194618344306946,0.005207981914281845
sentinel2,treatment_0007,P19,scm,B3,0.06944482028484344,0.0743175521492958,-0.004872731864452362
sentinel2,treatment_0007,P19,scm,B4,0.08482515066862106,0.057040806859731674,0.02778434380888939
sentinel2,treatment_0007,P19,scm,B8,0.1660866141319275,0.28668656945228577,-0.12059995532035828
sentinel2,treatment_0007,P19,scm,B11,0.20404575765132904,0.15405412018299103,0.04999163746833801
sentinel2,treatment_0007,P19,scm,B12,0.14271698892116547,0.08638245612382889,0.05633453279733658
sentinel2,treatment_0007,P19,scm,NDVI,0.3309475779533386,0.6695393323898315,-0.3385917544364929
sentinel2,treatment_0007,P19,scm,NDWI,-0.4208945035934448,-0.5889555215835571,0.1680610179901123
sentinel2,treatment_0007,P19,ascm,B2,0.06140260025858879,0.0512552373111248,0.01014736294746399
sentinel2,treatment_0007,P19,ascm,B3,0.06944482028484344,0.06870602816343307,0.0007387921214103699
sentinel2,treatment_0007,P19,ascm,B4,0.08482515066862106,0.05076398700475693,0.034061163663864136
sentinel2,treatment_0007,P19,ascm,B8,0.1660866141319275,0.2816883325576782,-0.11560171842575073
sentinel2,treatment_0007,P19,ascm,B11,0.20404575765132904,0.14887933433055878,0.055166423320770264
sentinel2,treatment_0007,P19,ascm,B12,0.14271698892116547,0.0798756331205368,0.06284135580062866
sentinel2,treatment_0007,P19,ascm,NDVI,0.3309475779533386,0.6964943408966064,-0.3655467629432678
sentinel2,treatment_0007,P19,ascm,NDWI,-0.4208945035934448,-0.6087868213653564,0.18789231777191162
sentinel2,treatment_0007,P20,scm,B2,0.0374145433306694,0.05470088869333267,-0.01728634536266327
sentinel2,treatment_0007,P20,scm,B3,0.044365037232637405,0.07763110846281052,-0.03326607123017311
sentinel2,treatment_0007,P20,scm,B4,0.06147117540240288,0.0659225732088089,-0.004451397806406021
sentinel2,treatment_0007,P20,scm,B8,0.14238913357257843,0.279763400554657,-0.13737426698207855
sentinel2,treatment_0007,P20,scm,B11,0.2446340024471283,0.179861918091774,0.06477208435535431
sentinel2,treatment_0007,P20,scm,B12,0.16801422834396362,0.10858000814914703,0.05943422019481659
sentinel2,treatment_0007,P20,scm,NDVI,0.3985063433647156,0.6207539439201355,-0.22224760055541992
sentinel2,treatment_0007,P20,scm,NDWI,-0.5234262347221375,-0.5664418339729309,0.04301559925079346
sentinel2,treatment_0007,P20,ascm,B2,0.0374145433306694,0.06203516572713852,-0.024620622396469116
sentinel2,treatment_0007,P20,ascm,B3,0.044365037232637405,0.0830167680978775,-0.0386517308652401
sentinel2,treatment_0007,P20,ascm,B4,0.06147117540240288,0.07161785662174225,-0.01014668121933937
sentinel2,treatment_0007,P20,ascm,B8,0.14238913357257843,0.28121933341026306,-0.13883019983768463
sentinel2,treatment_0007,P20,ascm,B11,0.2446340024471283,0.1779596358537674,0.0666743665933609
sentinel2,treatment_0007,P20,ascm,B12,0.16801422834396362,0.1078793928027153,0.06013483554124832
sentinel2,treatment_0007,P20,ascm,NDVI,0.3985063433647156,0.5971452593803406,-0.198638916015625
sentinel2,treatment_0007,P20,ascm,NDWI,-0.5234262347221375,-0.5455222725868225,0.02209603786468506
sentinel2,treatment_0008,P11,scm,B2,0.03073147125542164,0.05615012347698212,-0.025418652221560478
sentinel2,treatment_0008,P11,scm,B3,0.05105407536029816,0.08258282393217087,-0.03152874857187271
sentinel2,treatment_0008,P11,scm,B4,0.03537799417972565,0.06975682824850082,-0.03437883406877518
sentinel2,treatment_0008,P11,scm,B8,0.3138222098350525,0.2976604402065277,0.01616176962852478
sentinel2,treatment_0008,P11,scm,B11,0.2104143500328064,0.18556177616119385,0.02485257387161255
sentinel2,treatment_0008,P11,scm,B12,0.10112898051738739,0.1148642972111702,-0.013735316693782806
sentinel2,treatment_0008,P11,scm,NDVI,0.7986686825752258,0.6206713914871216,0.17799729108810425
sentinel2,treatment_0008,P11,scm,NDWI,-0.7246260046958923,-0.565765380859375,-0.15886062383651733
sentinel2,treatment_0008,P11,ascm,B2,0.03073147125542164,0.06353157758712769,-0.03280010633170605
sentinel2,treatment_0008,P11,ascm,B3,0.05105407536029816,0.08868245035409927,-0.03762837499380112
sentinel2,treatment_0008,P11,ascm,B4,0.03537799417972565,0.0737733542919159,-0.03839536011219025
sentinel2,treatment_0008,P11,ascm,B8,0.3138222098350525,0.30054035782814026,0.013281852006912231
sentinel2,treatment_0008,P11,ascm,B11,0.2104143500328064,0.18502908945083618,0.025385260581970215
sentinel2,treatment_0008,P11,ascm,B12,0.10112898051738739,0.11362002044916153,-0.01249103993177414
sentinel2,treatment_0008,P11,ascm,NDVI,0.7986686825752258,0.6059461236000061,0.19272255897521973
sentinel2,treatment_0008,P11,ascm,NDWI,-0.7246260046958923,-0.5443212389945984,-0.18030476570129395
sentinel2,treatment_0008,P12,scm,B2,0.019591255113482475,0.045977719128131866,-0.02638646401464939
sentinel2,treatment_0008,P12,scm,B3,0.04378595948219299,0.07329457253217697,-0.02950861304998398
sentinel2,treatment_0008,P12,scm,B4,0.03570960462093353,0.05813620612025261,-0.022426601499319077
sentinel2,treatment_0008,P12,scm,B8,0.2847927212715149,0.2898769974708557,-0.00508427619934082
sentinel2,treatment_0008,P12,scm,B11,0.20394594967365265,0.17562749981880188,0.02831844985485077
sentinel2,treatment_0008,P12,scm,B12,0.10166994482278824,0.10351552814245224,-0.0018455833196640015
sentinel2,treatment_0008,P12,scm,NDVI,0.7811200022697449,0.6661040782928467,0.1150159239768982
sentinel2,treatment_0008,P12,scm,NDWI,-0.7338272929191589,-0.5963917374610901,-0.13743555545806885
sentinel2,treatment_0008,P12,ascm,B2,0.019591255113482475,0.05635150149464607,-0.0367602463811636
sentinel2,treatment_0008,P12,ascm,B3,0.04378595948219299,0.08092231303453445,-0.03713635355234146
sentinel2,treatment_0008,P12,ascm,B4,0.03570960462093353,0.06930913776159286,-0.03359953314065933
sentinel2,treatment_0008,P12,ascm,B8,0.2847927212715149,0.30147844552993774,-0.01668572425842285
sentinel2,treatment_0008,P12,ascm,B11,0.20394594967365265,0.17248375713825226,0.03146219253540039
sentinel2,treatment_0008,P12,ascm,B12,0.10166994482278824,0.10772780328989029,-0.006057858467102051
sentinel2,treatment_0008,P12,ascm,NDVI,0.7811200022697449,0.626312792301178,0.1548072099685669
sentinel2,treatment_0008,P12,ascm,NDWI,-0.7338272929191589,-0.5767858624458313,-0.15704143047332764
sentinel2,treatment_0008,P13,scm,B2,,0.06059274822473526,
sentinel2,treatment_0008,P13,scm,B3,,0.07864569127559662,
sentinel2,treatment_0008,P13,scm,B4,,0.06585165113210678,
sentinel2,treatment_0008,P13,scm,B8,,0.2973911166191101,
sentinel2,treatment_0008,P13,scm,B11,,0.15433983504772186,
sentinel2,treatment_0008,P13,scm,B12,,0.09333331882953644,
sentinel2,treatment_0008,P13,scm,NDVI,,0.6384466290473938,
sentinel2,treatment_0008,P13,scm,NDWI,,-0.5820596814155579,
sentinel2,treatment_0008,P13,ascm,B2,,0.06031744182109833,
sentinel2,treatment_0008,P13,ascm,B3,,0.07908732444047928,
sentinel2,treatment_0008,P13,ascm,B4,,0.06605591624975204,
sentinel2,treatment_0008,P13,ascm,B8,,0.3027539551258087,
sentinel2,treatment_0008,P13,ascm,B11,,0.1583804041147232,
sentinel2,treatment_0008,P13,ascm,B12,,0.09355191141366959,
sentinel2,treatment_0008,P13,ascm,NDVI,,0.6429833173751831,
sentinel2,treatment_0008,P13,ascm,NDWI,,-0.5862592458724976,
sentinel2,treatment_0008,P14,scm,B2,0.05715348571538925,0.056618500500917435,0.000534985214471817
sentinel2,treatment_0008,P14,scm,B3,0.06987238675355911,0.07329439371824265,-0.0034220069646835327
sentinel2,treatment_0008,P14,scm,B4,0.08521547168493271,0.05520781874656677,0.030007652938365936
sentinel2,treatment_0008,P14,scm,B8,0.22643046081066132,0.2986285984516144,-0.07219813764095306
sentinel2,treatment_0008,P14,scm,B11,0.25974205136299133,0.15600162744522095,0.10374042391777039
sentinel2,treatment_0008,P14,scm,B12,0.1609499752521515,0.08749543130397797,0.07345454394817352
sentinel2,treatment_0008,P14,scm,NDVI,0.4572593569755554,0.6883509159088135,-0.23109155893325806
sentinel2,treatment_0008,P14,scm,NDWI,-0.5442997217178345,-0.6060295701026917,0.06172984838485718
sentinel2,treatment_0008,P14,ascm,B2,0.05715348571538925,0.051073405891656876,0.006080079823732376
sentinel2,treatment_0008,P14,ascm,B3,0.06987238675355911,0.07070424407720566,-0.0008318573236465454
sentinel2,treatment_0008,P14,ascm,B4,0.08521547168493271,0.05760945752263069,0.027606014162302017
sentinel2,treatment_0008,P14,ascm,B8,0.22643046081066132,0.2951045632362366,-0.06867410242557526
sentinel2,treatment_0008,P14,ascm,B11,0.25974205136299133,0.1504923552274704,0.10924969613552094
sentinel2,treatment_0008,P14,ascm,B12,0.1609499752521515,0.08811349421739578,0.0728364810347557
sentinel2,treatment_0008,P14,ascm,NDVI,0.4572593569755554,0.6739379167556763,-0.21667855978012085
sentinel2,treatment_0008,P14,ascm,NDWI,-0.5442997217178345,-0.6137391924858093,0.06943947076797485
sentinel2,treatment_0008,P15,scm,B2,,,
sentinel2,treatment_0008,P15,scm,B3,,,
sentinel2,treatment_0008,P15,scm,B4,,,
sentinel2,treatment_0008,P15,scm,B8,,,
sentinel2,treatment_0008,P15,scm,B11,,,
sentinel2,treatment_0008,P15,scm,B12,,,
sentinel2,treatment_0008,P15,scm,NDVI,,,
sentinel2,treatment_0008,P15,scm,NDWI,,,
sentinel2,treatment_0008,P15,ascm,B2,,,
sentinel2,treatment_0008,P15,ascm,B3,,,
sentinel2,treatment_0008,P15,ascm,B4,,,
sentinel2,treatment_0008,P15,ascm,B8,,,
sentinel2,treatment_0008,P15,ascm,B11,,,
sentinel2,treatment_0008,P15,ascm,B12,,,
sentinel2,treatment_0008,P15,ascm,NDVI,,,
sentinel2,treatment_0008,P15,ascm,NDWI,,,
sentinel2,treatment_0008,P16,scm,B2,0.053557951003313065,0.05715331435203552,-0.003595363348722458
sentinel2,treatment_0008,P16,scm,B3,0.060079462826251984,0.07394614815711975,-0.013866685330867767
sentinel2,treatment_0008,P16,scm,B4,0.07023578882217407,0.058722466230392456,0.011513322591781616
sentinel2,treatment_0008,P16,scm,B8,0.17228789627552032,0.2843688428401947,-0.11208094656467438
sentinel2,treatment_0008,P16,scm,B11,0.20559264719486237,0.15734249353408813,0.04825015366077423
sentinel2,treatment_0008,P16,scm,B12,0.15751329064369202,0.09775722026824951,0.059756070375442505
sentinel2,treatment_0008,P16,scm,NDVI,0.4140731990337372,0.6581333875656128,-0.2440601885318756
sentinel2,treatment_0008,P16,scm,NDWI,-0.47541141510009766,-0.5874089002609253,0.11199748516082764
sentinel2,treatment_0008,P16,ascm,B2,0.053557951003313065,0.06396779417991638,-0.010409843176603317
sentinel2,treatment_0008,P16,ascm,B3,0.060079462826251984,0.07978298515081406,-0.019703522324562073
sentinel2,treatment_0008,P16,ascm,B4,0.07023578882217407,0.0647454783320427,0.005490310490131378
sentinel2,treatment_0008,P16,ascm,B8,0.17228789627552032,0.2852713465690613,-0.11298345029354095
sentinel2,treatment_0008,P16,ascm,B11,0.20559264719486237,0.1649305522441864,0.040662094950675964
sentinel2,treatment_0008,P16,ascm,B12,0.15751329064369202,0.1045704260468483,0.05294286459684372
sentinel2,treatment_0008,P16,ascm,NDVI,0.4140731990337372,0.6304659843444824,-0.21639278531074524
sentinel2,treatment_0008,P16,ascm,NDWI,-0.47541141510009766,-0.5630264282226562,0.0876150131225586
sentinel2,treatment_0008,P17,scm,B2,0.058596353977918625,0.06718674302101135,-0.008590389043092728
sentinel2,treatment_0008,P17,scm,B3,0.07557912170886993,0.0855770856142044,-0.009997963905334473
sentinel2,treatment_0008,P17,scm,B4,0.08908186852931976,0.07964198291301727,0.00943988561630249
sentinel2,treatment_0008,P17,scm,B8,0.21534670889377594,0.28612691164016724,-0.0707802027463913
sentinel2,treatment_0008,P17,scm,B11,0.2612580955028534,0.17341971397399902,0.08783838152885437
sentinel2,treatment_0008,P17,scm,B12,0.16923865675926208,0.1133875846862793,0.05585107207298279
sentinel2,treatment_0008,P17,scm,NDVI,0.4089924991130829,0.5665494799613953,-0.15755698084831238
sentinel2,treatment_0008,P17,scm,NDWI,-0.4837881028652191,-0.5404325127601624,0.05664440989494324
sentinel2,treatment_0008,P17,ascm,B2,0.058596353977918625,0.06125865504145622,-0.0026623010635375977
sentinel2,treatment_0008,P17,ascm,B3,0.07557912170886993,0.08218561857938766,-0.006606496870517731
sentinel2,treatment_0008,P17,ascm,B4,0.08908186852931976,0.07411057502031326,0.0149712935090065
sentinel2,treatment_0008,P17,ascm,B8,0.21534670889377594,0.2891899049282074,-0.07384319603443146
sentinel2,treatment_0008,P17,ascm,B11,0.2612580955028534,0.17916247248649597,0.08209562301635742
sentinel2,treatment_0008,P17,ascm,B12,0.16923865675926208,0.11471861600875854,0.05452004075050354
sentinel2,treatment_0008,P17,ascm,NDVI,0.4089924991130829,0.593757688999176,-0.18476518988609314
sentinel2,treatment_0008,P17,ascm,NDWI,-0.4837881028652191,-0.5582605600357056,0.07447245717048645
sentinel2,treatment_0008,P18,scm,B2,0.1373130828142166,0.05990254133939743,0.07741054147481918
sentinel2,treatment_0008,P18,scm,B3,0.13442187011241913,0.07965146005153656,0.05477041006088257
sentinel2,treatment_0008,P18,scm,B4,0.13649284839630127,0.0626387819647789,0.07385406643152237
sentinel2,treatment_0008,P18,scm,B8,0.22169704735279083,0.2769216299057007,-0.05522458255290985
sentinel2,treatment_0008,P18,scm,B11,0.12790516018867493,0.15962637960910797,-0.031721219420433044
sentinel2,treatment_0008,P18,scm,B12,0.10082687437534332,0.09875939786434174,0.002067476511001587
sentinel2,treatment_0008,P18,scm,NDVI,0.263317346572876,0.6324083209037781,-0.3690909743309021
sentinel2,treatment_0008,P18,scm,NDWI,-0.2732131779193878,-0.5538325309753418,0.280619353055954
sentinel2,treatment_0008,P18,ascm,B2,0.1373130828142166,0.054877810180187225,0.08243527263402939
sentinel2,treatment_0008,P18,ascm,B3,0.13442187011241913,0.0782792791724205,0.05614259093999863
sentinel2,treatment_0008,P18,ascm,B4,0.13649284839630127,0.06442875415086746,0.07206409424543381
sentinel2,treatment_0008,P18,ascm,B8,0.22169704735279083,0.27312636375427246,-0.05142931640148163
sentinel2,treatment_0008,P18,ascm,B11,0.12790516018867493,0.16253313422203064,-0.03462797403335571
sentinel2,treatment_0008,P18,ascm,B12,0.10082687437534332,0.10008885711431503,0.0007380172610282898
sentinel2,treatment_0008,P18,ascm,NDVI,0.263317346572876,0.6199068427085876,-0.35658949613571167
sentinel2,treatment_0008,P18,ascm,NDWI,-0.2732131779193878,-0.5552733540534973,0.2820601761341095
sentinel2,treatment_0008,P19,scm,B2,0.10727792233228683,0.06841520220041275,0.038862720131874084
sentinel2,treatment_0008,P19,scm,B3,0.11405759304761887,0.08641830831766129,0.02763928472995758
sentinel2,treatment_0008,P19,scm,B4,0.1303626447916031,0.07884950190782547,0.05151314288377762
sentinel2,treatment_0008,P19,scm,B8,0.22050142288208008,0.27964019775390625,-0.05913877487182617
sentinel2,treatment_0008,P19,scm,B11,0.19876764714717865,0.1716608703136444,0.02710677683353424
sentinel2,treatment_0008,P19,scm,B12,0.14822989702224731,0.12572073936462402,0.02250915765762329
sentinel2,treatment_0008,P19,scm,NDVI,0.27908432483673096,0.5610649585723877,-0.28198063373565674
sentinel2,treatment_0008,P19,scm,NDWI,-0.35462769865989685,-0.5282811522483826,0.17365345358848572
sentinel2,treatment_0008,P19,ascm,B2,0.10727792233228683,0.06945835798978806,0.03781956434249878
sentinel2,treatment_0008,P19,ascm,B3,0.11405759304761887,0.08741537481546402,0.026642218232154846
sentinel2,treatment_0008,P19,ascm,B4,0.1303626447916031,0.07731160521507263,0.05305103957653046
sentinel2,treatment_0008,P19,ascm,B8,0.22050142288208008,0.2758391201496124,-0.05533769726753235
sentinel2,treatment_0008,P19,ascm,B11,0.19876764714717865,0.16515807807445526,0.03360956907272339
sentinel2,treatment_0008,P19,ascm,B12,0.14822989702224731,0.11936993151903152,0.02885996550321579
sentinel2,treatment_0008,P19,ascm,NDVI,0.27908432483673096,0.5627331733703613,-0.28364884853363037
sentinel2,treatment_0008,P19,ascm,NDWI,-0.35462769865989685,-0.5189037919044495,0.1642760932445526
sentinel2,treatment_0008,P20,scm,B2,0.0582532063126564,0.06810899823904037,-0.009855791926383972
sentinel2,treatment_0008,P20,scm,B3,0.07121542096138,0.08983318507671356,-0.018617764115333557
sentinel2,treatment_0008,P20,scm,B4,0.08905088901519775,0.08392684161663055,0.0051240473985672
sentinel2,treatment_0008,P20,scm,B8,0.19567418098449707,0.2622256875038147,-0.06655150651931763
sentinel2,treatment_0008,P20,scm,B11,0.28128305077552795,0.22381609678268433,0.05746695399284363
sentinel2,treatment_0008,P20,scm,B12,0.19099807739257812,0.16886119544506073,0.022136881947517395
sentinel2,treatment_0008,P20,scm,NDVI,0.3749403953552246,0.516056478023529,-0.14111608266830444
sentinel2,treatment_0008,P20,scm,NDWI,-0.47044637799263,-0.49002206325531006,0.019575685262680054
sentinel2,treatment_0008,P20,ascm,B2,0.0582532063126564,0.07449626177549362,-0.01624305546283722
sentinel2,treatment_0008,P20,ascm,B3,0.07121542096138,0.09151390939950943,-0.020298488438129425
sentinel2,treatment_0008,P20,ascm,B4,0.08905088901519775,0.08536243438720703,0.0036884546279907227
sentinel2,treatment_0008,P20,ascm,B8,0.19567418098449707,0.2740086019039154,-0.07833442091941833
sentinel2,treatment_0008,P20,ascm,B11,0.28128305077552795,0.23432093858718872,0.04696211218833923
sentinel2,treatment_0008,P20,ascm,B12,0.19099807739257812,0.17643694579601288,0.014561131596565247
sentinel2,treatment_0008,P20,ascm,NDVI,0.3749403953552246,0.5257759094238281,-0.15083551406860352
sentinel2,treatment_0008,P20,ascm,NDWI,-0.47044637799263,-0.49958357214927673,0.02913719415664673
sentinel2,treatment_0009,P11,scm,B2,0.03009299375116825,0.05562811344861984,-0.02553511969745159
sentinel2,treatment_0009,P11,scm,B3,0.050004225224256516,0.07851887494325638,-0.028514649718999863
sentinel2,treatment_0009,P11,scm,B4,0.03483397886157036,0.060541264712810516,-0.025707285851240158
sentinel2,treatment_0009,P11,scm,B8,0.3115372061729431,0.29786989092826843,0.013667315244674683
sentinel2,treatment_0009,P11,scm,B11,0.2094627022743225,0.16805687546730042,0.041405826807022095
sentinel2,treatment_0009,P11,scm,B12,0.1002703309059143,0.09826511144638062,0.0020052194595336914
sentinel2,treatment_0009,P11,scm,NDVI,0.7995687127113342,0.6625171303749084,0.13705158233642578
sentinel2,treatment_0009,P11,scm,NDWI,-0.727332592010498,-0.5828744769096375,-0.1444581151008606
sentinel2,treatment_0009,P11,ascm,B2,0.03009299375116825,0.05593820661306381,-0.02584521286189556
sentinel2,treatment_0009,P11,ascm,B3,0.050004225224256516,0.07768791168928146,-0.027683686465024948
sentinel2,treatment_0009,P11,ascm,B4,0.03483397886157036,0.06212630122900009,-0.027292322367429733
sentinel2,treatment_0009,P11,ascm,B8,0.3115372061729431,0.30346474051475525,0.008072465658187866
sentinel2,treatment_0009,P11,ascm,B11,0.2094627022743225,0.16994598507881165,0.039516717195510864
sentinel2,treatment_0009,P11,ascm,B12,0.1002703309059143,0.0984053686261177,0.0018649622797966003
sentinel2,treatment_0009,P11,ascm,NDVI,0.7995687127113342,0.6604345440864563,0.13913416862487793
sentinel2,treatment_0009,P11,ascm,NDWI,-0.727332592010498,-0.5924338102340698,-0.13489878177642822
sentinel2,treatment_0009,P12,scm,B2,0.019900891929864883,0.04548637568950653,-0.025585483759641647
sentinel2,treatment_0009,P12,scm,B3,0.043296992778778076,0.06800925731658936,-0.02471226453781128
sentinel2,treatment_0009,P12,scm,B4,0.03572269156575203,0.053951602429151535,-0.018228910863399506
sentinel2,treatment_0009,P12,scm,B8,0.28383147716522217,0.2977031469345093,-0.01387166976928711
sentinel2,treatment_0009,P12,scm,B11,0.20489197969436646,0.1696256846189499,0.035266295075416565
sentinel2,treatment_0009,P12,scm,B12,0.10169418156147003,0.09188546985387802,0.00980871170759201
sentinel2,treatment_0009,P12,scm,NDVI,0.7801024317741394,0.6934497356414795,0.08665269613265991
sentinel2,treatment_0009,P12,scm,NDWI,-0.7343816161155701,-0.6281272172927856,-0.10625439882278442
sentinel2,treatment_0009,P12,ascm,B2,0.019900891929864883,0.05324293300509453,-0.033342041075229645
sentinel2,treatment_0009,P12,ascm,B3,0.043296992778778076,0.07483570277690887,-0.0315387099981308
sentinel2,treatment_0009,P12,ascm,B4,0.03572269156575203,0.060904569923877716,-0.025181878358125687
sentinel2,treatment_0009,P12,ascm,B8,0.28383147716522217,0.2932403087615967,-0.009408831596374512
sentinel2,treatment_0009,P12,ascm,B11,0.20489197969436646,0.17107613384723663,0.03381584584712982
sentinel2,treatment_0009,P12,ascm,B12,0.10169418156147003,0.096872478723526,0.004821702837944031
sentinel2,treatment_0009,P12,ascm,NDVI,0.7801024317741394,0.6563924551010132,0.12370997667312622
sentinel2,treatment_0009,P12,ascm,NDWI,-0.7343816161155701,-0.5934574604034424,-0.14092415571212769
sentinel2,treatment_0009,P13,scm,B2,,0.05253069847822189,
sentinel2,treatment_0009,P13,scm,B3,,0.07127654552459717,
sentinel2,treatment_0009,P13,scm,B4,,0.05549689382314682,
sentinel2,treatment_0009,P13,scm,B8,,0.29154425859451294,
sentinel2,treatment_0009,P13,scm,B11,,0.1504812091588974,
sentinel2,treatment_0009,P13,scm,B12,,0.08126029372215271,
sentinel2,treatment_0009,P13,scm,NDVI,,0.6829954385757446,
sentinel2,treatment_0009,P13,scm,NDWI,,-0.6085520386695862,
sentinel2,treatment_0009,P13,ascm,B2,,0.050220176577568054,
sentinel2,treatment_0009,P13,ascm,B3,,0.06882407516241074,
sentinel2,treatment_0009,P13,ascm,B4,,0.05136072263121605,
sentinel2,treatment_0009,P13,ascm,B8,,0.28858432173728943,
sentinel2,treatment_0009,P13,ascm,B11,,0.15126967430114746,
sentinel2,treatment_0009,P13,ascm,B12,,0.08267103135585785,
sentinel2,treatment_0009,P13,ascm,NDVI,,0.7002568244934082,
sentinel2,treatment_0009,P13,ascm,NDWI,,-0.6160469055175781,
sentinel2,treatment_0009,P14,scm,B2,0.0576900877058506,0.05950125306844711,-0.0018111653625965118
sentinel2,treatment_0009,P14,scm,B3,0.07139459997415543,0.0785924568772316,-0.007197856903076172
sentinel2,treatment_0009,P14,scm,B4,0.08544186502695084,0.062132395803928375,0.02330946922302246
sentinel2,treatment_0009,P14,scm,B8,0.23558102548122406,0.29855653643608093,-0.06297551095485687
sentinel2,treatment_0009,P14,scm,B11,0.26139000058174133,0.15865741670131683,0.1027325838804245
sentinel2,treatment_0009,P14,scm,B12,0.1604142040014267,0.086741603910923,0.07367260009050369
sentinel2,treatment_0009,P14,scm,NDVI,0.47167786955833435,0.656916618347168,-0.18523874878883362
sentinel2,treatment_0009,P14,scm,NDWI,-0.5502117872238159,-0.583791196346283,0.03357940912246704
sentinel2,treatment_0009,P14,ascm,B2,0.0576900877058506,0.05668066069483757,0.001009427011013031
sentinel2,treatment_0009,P14,ascm,B3,0.07139459997415543,0.0744936391711235,-0.0030990391969680786
sentinel2,treatment_0009,P14,ascm,B4,0.08544186502695084,0.06175721436738968,0.023684650659561157
sentinel2,treatment_0009,P14,ascm,B8,0.23558102548122406,0.2997223734855652,-0.06414134800434113
sentinel2,treatment_0009,P14,ascm,B11,0.26139000058174133,0.15039445459842682,0.11099554598331451
sentinel2,treatment_0009,P14,ascm,B12,0.1604142040014267,0.08771758526563644,0.07269661873579025
sentinel2,treatment_0009,P14,ascm,NDVI,0.47167786955833435,0.6614700555801392,-0.1897921860218048
sentinel2,treatment_0009,P14,ascm,NDWI,-0.5502117872238159,-0.6035829782485962,0.05337119102478027
sentinel2,treatment_0009,P15,scm,B2,,0.056600019335746765,
sentinel2,treatment_0009,P15,scm,B3,,0.07566103339195251,
sentinel2,treatment_0009,P15,scm,B4,,0.060123901814222336,
sentinel2,treatment_0009,P15,scm,B8,,0.29578232765197754,
sentinel2,treatment_0009,P15,scm,B11,,0.15314891934394836,
sentinel2,treatment_0009,P15,scm,B12,,0.08465249091386795,
sentinel2,treatment_0009,P15,scm,NDVI,,0.6630798578262329,
sentinel2,treatment_0009,P15,scm,NDWI,,-0.5929172039031982,
sentinel2,treatment_0009,P15,ascm,B2,,0.051199376583099365,
sentinel2,treatment_0009,P15,ascm,B3,,0.07235672324895859,
sentinel2,treatment_0009,P15,ascm,B4,,0.05328242480754852,
sentinel2,treatment_0009,P15,ascm,B8,,0.28809624910354614,
sentinel2,treatment_0009,P15,ascm,B11,,0.1474275141954422,
sentinel2,treatment_0009,P15,ascm,B12,,0.08061940968036652,
sentinel2,treatment_0009,P15,ascm,NDVI,,0.689253032207489,
sentinel2,treatment_0009,P15,ascm,NDWI,,-0.5990954637527466,
sentinel2,treatment_0009,P16,scm,B2,0.060228131711483,0.06043965369462967,-0.00021152198314666748
sentinel2,treatment_0009,P16,scm,B3,0.06744403392076492,0.07773175835609436,-0.010287724435329437
sentinel2,treatment_0009,P16,scm,B4,0.07918638736009598,0.0625448152422905,0.01664157211780548
sentinel2,treatment_0009,P16,scm,B8,0.1892140954732895,0.27944982051849365,-0.09023572504520416
sentinel2,treatment_0009,P16,scm,B11,0.23179277777671814,0.1434875726699829,0.08830520510673523
sentinel2,treatment_0009,P16,scm,B12,0.17977769672870636,0.08648473024368286,0.0932929664850235
sentinel2,treatment_0009,P16,scm,NDVI,0.4106566905975342,0.638004720211029,-0.22734802961349487
sentinel2,treatment_0009,P16,scm,NDWI,-0.47422856092453003,-0.5666800141334534,0.09245145320892334
sentinel2,treatment_0009,P16,ascm,B2,0.060228131711483,0.050530530512332916,0.009697601199150085
sentinel2,treatment_0009,P16,ascm,B3,0.06744403392076492,0.06985601037740707,-0.002411976456642151
sentinel2,treatment_0009,P16,ascm,B4,0.07918638736009598,0.05878958851099014,0.020396798849105835
sentinel2,treatment_0009,P16,ascm,B8,0.1892140954732895,0.2750892639160156,-0.08587516844272614
sentinel2,treatment_0009,P16,ascm,B11,0.23179277777671814,0.14699435234069824,0.0847984254360199
sentinel2,treatment_0009,P16,ascm,B12,0.17977769672870636,0.08744024485349655,0.09233745187520981
sentinel2,treatment_0009,P16,ascm,NDVI,0.4106566905975342,0.6513749957084656,-0.2407183051109314
sentinel2,treatment_0009,P16,ascm,NDWI,-0.47422856092453003,-0.5966103076934814,0.12238174676895142
