variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv_intercept,sentinel2,treatment_0004,P01-09,501.18723362727246,10093.747746092788,False
cv_intercept,sentinel2,treatment_0004,P01-09,630.9573444801943,10090.658012669275,False
cv_intercept,sentinel2,treatment_0004,P01-09,794.3282347242822,10087.044490920469,False
cv_intercept,sentinel2,treatment_0004,P01-09,1000.0,10082.898380066259,False
cv_intercept,sentinel2,treatment_0004,P01-09,1258.9254117941687,10078.25648655969,False
cv_intercept,sentinel2,treatment_0004,P01-09,1584.893192461114,10073.223736151584,False
cv_intercept,sentinel2,treatment_0004,P01-09,1995.262314968883,10067.998826582625,False
cv_intercept,sentinel2,treatment_0004,P01-09,2511.886431509582,10062.899665850857,False
cv_intercept,sentinel2,treatment_0004,P01-09,3162.2776601683795,10058.382758200174,False
cv_intercept,sentinel2,treatment_0004,P01-09,3981.0717055349774,10055.048127789298,False
cv_intercept,sentinel2,treatment_0004,P01-09,5011.872336272725,10053.619703860617,True
cv_intercept,sentinel2,treatment_0004,P01-09,6309.573444801943,10054.891949807794,False
cv_intercept,sentinel2,treatment_0004,P01-09,7943.282347242822,10059.638817671115,False
cv_intercept,sentinel2,treatment_0004,P01-09,10000.0,10068.491911900295,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.0001,8745.743973679157,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00012589254117941674,8745.743971887967,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00015848931924611142,8745.743969632991,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00019952623149688788,8745.743966794147,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00025118864315095795,8745.743963220255,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00031622776601683794,8745.74395872099,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00039810717055349735,8745.743953056754,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.0005011872336272725,8745.7439459259,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.000630957344480193,8745.74393694869,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.0007943282347242813,8745.743925647052,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.001,8745.743911419137,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.0012589254117941675,8745.743893507251,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.001584893192461114,8745.743870957529,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.001995262314968879,8745.743842569116,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.002511886431509582,8745.743806830233,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.0031622776601683794,8745.74376183766,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.003981071705534973,8745.743705195395,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.005011872336272725,8745.743633887043,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00630957344480193,8745.743544115212,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.00794328234724282,8745.743431099272,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.01,8745.743288820795,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.012589254117941675,8745.743109703053,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.01584893192461114,8745.742884207579,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.01995262314968881,8745.742600326224,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.025118864315095822,8745.742242941775,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.03162277660168379,8745.741793022999,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.039810717055349734,8745.741226611337,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.05011872336272725,8745.740513545285,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.06309573444801936,8745.739615854636,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.07943282347242822,8745.738485739084,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.1,8745.737063023775,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.12589254117941676,8745.735271956477,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.15848931924611143,8745.733017176222,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.19952623149688808,8745.730178639262,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.25118864315095824,8745.726605233109,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.31622776601683794,8745.722106740031,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.3981071705534973,8745.716443724341,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.5011872336272725,8745.709314808635,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.6309573444801936,8745.700340667245,False
cv_intercept,sentinel2,treatment_0005,P01-08,0.7943282347242822,8745.689043893708,False
cv_intercept,sentinel2,treatment_0005,P01-08,1.0,8745.674823684778,False
cv_intercept,sentinel2,treatment_0005,P01-08,1.2589254117941688,8745.656924015995,False
cv_intercept,sentinel2,treatment_0005,P01-08,1.584893192461114,8745.63439365069,False
cv_intercept,sentinel2,treatment_0005,P01-08,1.9952623149688788,8745.606035910872,False
cv_intercept,sentinel2,treatment_0005,P01-08,2.5118864315095824,8745.57034562691,False
cv_intercept,sentinel2,treatment_0005,P01-08,3.1622776601683795,8745.525430053529,False
cv_intercept,sentinel2,treatment_0005,P01-08,3.9810717055349776,8745.468909770103,False
cv_intercept,sentinel2,treatment_0005,P01-08,5.011872336272725,8745.397794649982,False
cv_intercept,sentinel2,treatment_0005,P01-08,6.309573444801943,8745.308328865141,False
cv_intercept,sentinel2,treatment_0005,P01-08,7.943282347242821,8745.195797572112,False
cv_intercept,sentinel2,treatment_0005,P01-08,10.0,8745.054286400133,False
cv_intercept,sentinel2,treatment_0005,P01-08,12.589254117941687,8744.876383155424,False
cv_intercept,sentinel2,treatment_0005,P01-08,15.848931924611142,8744.65280933557,False
cv_intercept,sentinel2,treatment_0005,P01-08,19.95262314968883,8744.371967261166,False
cv_intercept,sentinel2,treatment_0005,P01-08,25.11886431509582,8744.019387149721,False
cv_intercept,sentinel2,treatment_0005,P01-08,31.622776601683793,8743.577057743263,False
cv_intercept,sentinel2,treatment_0005,P01-08,39.81071705534978,8743.022624907639,False
cv_intercept,sentinel2,treatment_0005,P01-08,50.11872336272725,8742.32844610803,False
cv_intercept,sentinel2,treatment_0005,P01-08,63.09573444801943,8741.46049653562,False
cv_intercept,sentinel2,treatment_0005,P01-08,79.43282347242821,8740.377137282983,False
cv_intercept,sentinel2,treatment_0005,P01-08,100.0,8739.027780394004,False
cv_intercept,sentinel2,treatment_0005,P01-08,125.89254117941688,8737.35152335547,False
cv_intercept,sentinel2,treatment_0005,P01-08,158.48931924611142,8735.275879872333,False
cv_intercept,sentinel2,treatment_0005,P01-08,199.5262314968883,8732.715805901178,False
cv_intercept,sentinel2,treatment_0005,P01-08,251.18864315095823,8729.573306518803,False
cv_intercept,sentinel2,treatment_0005,P01-08,316.22776601683796,8725.73799819245,False
cv_intercept,sentinel2,treatment_0005,P01-08,398.1071705534977,8721.08906765033,False
cv_intercept,sentinel2,treatment_0005,P01-08,501.18723362727246,8715.499074883433,False
cv_intercept,sentinel2,treatment_0005,P01-08,630.9573444801943,8708.83995192102,False
cv_intercept,sentinel2,treatment_0005,P01-08,794.3282347242822,8700.991331126126,False
cv_intercept,sentinel2,treatment_0005,P01-08,1000.0,8691.851041827098,False
cv_intercept,sentinel2,treatment_0005,P01-08,1258.9254117941687,8681.347387423353,False
cv_intercept,sentinel2,treatment_0005,P01-08,1584.893192461114,8669.452871973215,False
cv_intercept,sentinel2,treatment_0005,P01-08,1995.262314968883,8656.199503963499,False
cv_intercept,sentinel2,treatment_0005,P01-08,2511.886431509582,8641.696390911495,False
cv_intercept,sentinel2,treatment_0005,P01-08,3162.2776601683795,8626.15017053186,False
cv_intercept,sentinel2,treatment_0005,P01-08,3981.0717055349774,8609.886688933688,False
cv_intercept,sentinel2,treatment_0005,P01-08,5011.872336272725,8593.367719457838,False
cv_intercept,sentinel2,treatment_0005,P01-08,6309.573444801943,8577.190974872212,False
cv_intercept,sentinel2,treatment_0005,P01-08,7943.282347242822,8562.05925520927,False
cv_intercept,sentinel2,treatment_0005,P01-08,10000.0,8548.709964292222,True
cv_intercept,sentinel2,treatment_0005,P01-09,0.0001,9697.018140923357,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00012589254117941674,9697.018139711507,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00015848931924611142,9697.01813818587,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00019952623149688788,9697.018136265211,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00025118864315095795,9697.018133847245,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00031622776601683794,9697.018130803206,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00039810717055349735,9697.018126970988,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.0005011872336272725,9697.01812214651,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.000630957344480193,9697.018116072855,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.0007943282347242813,9697.018108426579,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.001,9697.018098800483,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.0012589254117941675,9697.01808668195,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.001584893192461114,9697.018071425624,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.001995262314968879,9697.01805221905,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.002511886431509582,9697.01802803941,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.0031622776601683794,9697.017997599058,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.003981071705534973,9697.017959276938,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.005011872336272725,9697.017911032268,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00630957344480193,9697.017850295862,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.00794328234724282,9697.01777383331,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.01,9697.017677572747,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.012589254117941675,9697.017556388018,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.01584893192461114,9697.0174038257,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.01995262314968881,9697.017211761458,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.025118864315095822,9697.016969967453,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.03162277660168379,9697.016665567699,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.039810717055349734,9697.016282352477,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.05011872336272725,9697.015799915267,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.06309573444801936,9697.015192566232,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.07943282347242822,9697.014427964545,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.1,9697.013465396678,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.12589254117941676,9697.012253609197,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.15848931924611143,9697.010728080813,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.19952623149688808,9697.008807588705,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.25118864315095824,9697.006389886807,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.31622776601683794,9697.0033462667,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.3981071705534973,9696.99951471269,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.5011872336272725,9696.994691288597,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.6309573444801936,9696.988619300719,False
cv_intercept,sentinel2,treatment_0005,P01-09,0.7943282347242822,9696.98097566488,False
cv_intercept,sentinel2,treatment_0005,P01-09,1.0,9696.971353759533,False
cv_intercept,sentinel2,treatment_0005,P01-09,1.2589254117941688,9696.959241864382,False
cv_intercept,sentinel2,treatment_0005,P01-09,1.584893192461114,9696.943996056227,False
cv_intercept,sentinel2,treatment_0005,P01-09,1.9952623149688788,9696.924806150271,False
cv_intercept,sentinel2,treatment_0005,P01-09,2.5118864315095824,9696.9006529231,False
cv_intercept,sentinel2,treatment_0005,P01-09,3.1622776601683795,9696.870254418338,False
cv_intercept,sentinel2,treatment_0005,P01-09,3.9810717055349776,9696.831998600637,False
cv_intercept,sentinel2,treatment_0005,P01-09,5.011872336272725,9696.783858969027,False
cv_intercept,sentinel2,treatment_0005,P01-09,6.309573444801943,9696.723288947556,False
cv_intercept,sentinel2,treatment_0005,P01-09,7.943282347242821,9696.647089920956,False
cv_intercept,sentinel2,treatment_0005,P01-09,10.0,9696.551246662311,False
cv_intercept,sentinel2,treatment_0005,P01-09,12.589254117941687,9696.43072260694,False
cv_intercept,sentinel2,treatment_0005,P01-09,15.848931924611142,9696.279205981866,False
cv_intercept,sentinel2,treatment_0005,P01-09,19.95262314968883,9696.088796264405,False
cv_intercept,sentinel2,treatment_0005,P01-09,25.11886431509582,9695.849618942742,False
cv_intercept,sentinel2,treatment_0005,P01-09,31.622776601683793,9695.549355320993,False
cv_intercept,sentinel2,treatment_0005,P01-09,39.81071705534978,9695.172673549927,False
cv_intercept,sentinel2,treatment_0005,P01-09,50.11872336272725,9694.70054781896,False
cv_intercept,sentinel2,treatment_0005,P01-09,63.09573444801943,9694.109455707892,False
cv_intercept,sentinel2,treatment_0005,P01-09,79.43282347242821,9693.370450526541,False
cv_intercept,sentinel2,treatment_0005,P01-09,100.0,9692.448118086708,False
cv_intercept,sentinel2,treatment_0005,P01-09,125.89254117941688,9691.299448353775,False
cv_intercept,sentinel2,treatment_0005,P01-09,158.48931924611142,9689.872684797258,False
cv_intercept,sentinel2,treatment_0005,P01-09,199.5262314968883,9688.106260750734,False
cv_intercept,sentinel2,treatment_0005,P01-09,251.18864315095823,9685.927993904901,False
cv_intercept,sentinel2,treatment_0005,P01-09,316.22776601683796,9683.25478460938,False
cv_intercept,sentinel2,treatment_0005,P01-09,398.1071705534977,9679.993141548352,False
cv_intercept,sentinel2,treatment_0005,P01-09,501.18723362727246,9676.04092067763,False
cv_intercept,sentinel2,treatment_0005,P01-09,630.9573444801943,9671.290682244715,False
cv_intercept,sentinel2,treatment_0005,P01-09,794.3282347242822,9665.63501827063,False
cv_intercept,sentinel2,treatment_0005,P01-09,1000.0,9658.974072126042,False
cv_intercept,sentinel2,treatment_0005,P01-09,1258.9254117941687,9651.225306439717,False
cv_intercept,sentinel2,treatment_0005,P01-09,1584.893192461114,9642.335482330736,False
cv_intercept,sentinel2,treatment_0005,P01-09,1995.262314968883,9632.29490654627,False
cv_intercept,sentinel2,treatment_0005,P01-09,2511.886431509582,9621.154239148831,False
cv_intercept,sentinel2,treatment_0005,P01-09,3162.2776601683795,9609.044103797629,False
cv_intercept,sentinel2,treatment_0005,P01-09,3981.0717055349774,9596.1965485311,False
cv_intercept,sentinel2,treatment_0005,P01-09,5011.872336272725,9582.964274755612,False
cv_intercept,sentinel2,treatment_0005,P01-09,6309.573444801943,9569.828857481329,False
cv_intercept,sentinel2,treatment_0005,P01-09,7943.282347242822,9557.385465968095,False
cv_intercept,sentinel2,treatment_0005,P01-09,10000.0,9546.293110587112,True
cv_intercept,sentinel2,treatment_0006,P01-08,0.0001,7217.747887565585,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00012589254117941674,7217.747886619406,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00015848931924611142,7217.747885428239,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00019952623149688788,7217.747883928648,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00025118864315095795,7217.747882040776,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00031622776601683794,7217.747879664086,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00039810717055349735,7217.74787667201,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.0005011872336272725,7217.747872905209,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.000630957344480193,7217.747868163089,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.0007943282347242813,7217.747862193116,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.001,7217.747854677364,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.0012589254117941675,7217.747845215595,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.001584893192461114,7217.747833303936,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.001995262314968879,7217.747818308049,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.002511886431509582,7217.747799429351,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.0031622776601683794,7217.747775662491,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.003981071705534973,7217.747745741799,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.005011872336272725,7217.747708073904,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00630957344480193,7217.747660652871,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.00794328234724282,7217.7476009533875,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.01,7217.747525796285,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.012589254117941675,7217.747431179249,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.01584893192461114,7217.747312063695,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.01995262314968881,7217.747162106472,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.025118864315095822,7217.746973322113,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.03162277660168379,7217.746735657627,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.039810717055349734,7217.746436457264,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.05011872336272725,7217.746059788698,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.06309573444801936,7217.745585594828,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.07943282347242822,7217.744988626078,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.1,7217.744237096393,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.12589254117941676,7217.743290991548,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.15848931924611143,7217.742099939845,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.19952623149688808,7217.740600532193,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.25118864315095824,7217.738712949391,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.31622776601683794,7217.736336717886,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.3981071705534973,7217.733345369335,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.5011872336272725,7217.729579721832,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.6309573444801936,7217.724839428383,False
cv_intercept,sentinel2,treatment_0006,P01-08,0.7943282347242822,7217.718872348149,False
cv_intercept,sentinel2,treatment_0006,P01-08,1.0,7217.711361183052,False
cv_intercept,sentinel2,treatment_0006,P01-08,1.2589254117941688,7217.701906681957,False
cv_intercept,sentinel2,treatment_0006,P01-08,1.584893192461114,7217.690006539757,False
cv_intercept,sentinel2,treatment_0006,P01-08,1.9952623149688788,7217.675028902201,False
cv_intercept,sentinel2,treatment_0006,P01-08,2.5118864315095824,7217.656179120153,False
cv_intercept,sentinel2,treatment_0006,P01-08,3.1622776601683795,7217.632458069072,False
cv_intercept,sentinel2,treatment_0006,P01-08,3.9810717055349776,7217.6026099505325,False
cv_intercept,sentinel2,treatment_0006,P01-08,5.011872336272725,7217.56505701126,False
cv_intercept,sentinel2,treatment_0006,P01-08,6.309573444801943,7217.517818042674,False
cv_intercept,sentinel2,treatment_0006,P01-08,7.943282347242821,7217.458406855272,False
cv_intercept,sentinel2,treatment_0006,P01-08,10.0,7217.383706161567,False
cv_intercept,sentinel2,treatment_0006,P01-08,12.589254117941687,7217.289811469587,False
cv_intercept,sentinel2,treatment_0006,P01-08,15.848931924611142,7217.171838736243,False
cv_intercept,sentinel2,treatment_0006,P01-08,19.95262314968883,7217.02368875357,False
cv_intercept,sentinel2,treatment_0006,P01-08,25.11886431509582,7216.837760714515,False
cv_intercept,sentinel2,treatment_0006,P01-08,31.622776601683793,7216.604607417782,False
cv_intercept,sentinel2,treatment_0006,P01-08,39.81071705534978,7216.312525582731,False
cv_intercept,sentinel2,treatment_0006,P01-08,50.11872336272725,7215.9470774548645,False
cv_intercept,sentinel2,treatment_0006,P01-08,63.09573444801943,7215.490545305725,False
cv_intercept,sentinel2,treatment_0006,P01-08,79.43282347242821,7214.921329965785,False
cv_intercept,sentinel2,treatment_0006,P01-08,100.0,7214.213319965675,False
cv_intercept,sentinel2,treatment_0006,P01-08,125.89254117941688,7213.335281256561,False
cv_intercept,sentinel2,treatment_0006,P01-08,158.48931924611142,7212.250350775643,False
cv_intercept,sentinel2,treatment_0006,P01-08,199.5262314968883,7210.915761350726,False
cv_intercept,sentinel2,treatment_0006,P01-08,251.18864315095823,7209.282979440082,False
cv_intercept,sentinel2,treatment_0006,P01-08,316.22776601683796,7207.298496019033,False
cv_intercept,sentinel2,treatment_0006,P01-08,398.1071705534977,7204.90556459435,False
cv_intercept,sentinel2,treatment_0006,P01-08,501.18723362727246,7202.047214672655,False
cv_intercept,sentinel2,treatment_0006,P01-08,630.9573444801943,7198.670870293601,False
cv_intercept,sentinel2,treatment_0006,P01-08,794.3282347242822,7194.734866814885,False
cv_intercept,sentinel2,treatment_0006,P01-08,1000.0,7190.217095942833,False
cv_intercept,sentinel2,treatment_0006,P01-08,1258.9254117941687,7185.125933872614,False
cv_intercept,sentinel2,treatment_0006,P01-08,1584.893192461114,7179.5134894712255,False
cv_intercept,sentinel2,treatment_0006,P01-08,1995.262314968883,7173.490888610643,False
cv_intercept,sentinel2,treatment_0006,P01-08,2511.886431509582,7167.244449556332,False
cv_intercept,sentinel2,treatment_0006,P01-08,3162.2776601683795,7161.049817809711,False
cv_intercept,sentinel2,treatment_0006,P01-08,3981.0717055349774,7155.278412828194,False
cv_intercept,sentinel2,treatment_0006,P01-08,5011.872336272725,7150.387885924149,False
cv_intercept,sentinel2,treatment_0006,P01-08,6309.573444801943,7146.887968820916,False
cv_intercept,sentinel2,treatment_0006,P01-08,7943.282347242822,7145.277809840797,True
cv_intercept,sentinel2,treatment_0006,P01-08,10000.0,7145.961501706442,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.0001,8523.437669495695,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00012589254117941674,8523.437668402381,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00015848931924611142,8523.437667025977,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00019952623149688788,8523.43766529319,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00025118864315095795,8523.437663111737,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00031622776601683794,8523.437660365453,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00039810717055349735,8523.437656908085,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.0005011872336272725,8523.437652555518,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.000630957344480193,8523.43764707596,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.0007943282347242813,8523.437640177606,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.001,8523.437631493094,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.0012589254117941675,8523.43762055994,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.001584893192461114,8523.437606795922,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.001995262314968879,8523.437589468052,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.002511886431509582,8523.437567653562,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.0031622776601683794,8523.43754019075,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.003981071705534973,8523.437505617136,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.005011872336272725,8523.437462091555,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00630957344480193,8523.43740729613,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.00794328234724282,8523.437338312831,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.01,8523.437251468093,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.012589254117941675,8523.437142137182,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.01584893192461114,8523.437004497937,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.01995262314968881,8523.43683122074,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.025118864315095822,8523.436613078224,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.03162277660168379,8523.436338453936,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.039810717055349734,8523.435992723817,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.05011872336272725,8523.435557477571,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.06309573444801936,8523.435009538474,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.07943282347242822,8523.434319729507,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.1,8523.433451320167,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.12589254117941676,8523.432358071364,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.15848931924611143,8523.430981774505,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.19952623149688808,8523.429249154033,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.25118864315095824,8523.427067968958,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.31622776601683794,8523.42432210659,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.3981071705534973,8523.420865408478,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.5011872336272725,8523.41651390176,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.6309573444801936,8523.411036025454,False
cv_intercept,sentinel2,treatment_0006,P01-09,0.7943282347242822,8523.404140336203,False
cv_intercept,sentinel2,treatment_0006,P01-09,1.0,8523.395460046851,False
cv_intercept,sentinel2,treatment_0006,P01-09,1.2589254117941688,8523.384533587156,False
cv_intercept,sentinel2,treatment_0006,P01-09,1.584893192461114,8523.37078017152,False
cv_intercept,sentinel2,treatment_0006,P01-09,1.9952623149688788,8523.353469104528,False
cv_intercept,sentinel2,treatment_0006,P01-09,2.5118864315095824,8523.33168124008,False
cv_intercept,sentinel2,treatment_0006,P01-09,3.1622776601683795,8523.30426062144,False
cv_intercept,sentinel2,treatment_0006,P01-09,3.9810717055349776,8523.26975385294,False
cv_intercept,sentinel2,treatment_0006,P01-09,5.011872336272725,8523.226334173916,False
cv_intercept,sentinel2,treatment_0006,P01-09,6.309573444801943,8523.171706506226,False
cv_intercept,sentinel2,treatment_0006,P01-09,7.943282347242821,8523.10298891507,False
cv_intercept,sentinel2,treatment_0006,P01-09,10.0,8523.016564952644,False
cv_intercept,sentinel2,treatment_0006,P01-09,12.589254117941687,8522.907900251745,False
cv_intercept,sentinel2,treatment_0006,P01-09,15.848931924611142,8522.771315534386,False
cv_intercept,sentinel2,treatment_0006,P01-09,19.95262314968883,8522.599706973706,False
cv_intercept,sentinel2,treatment_0006,P01-09,25.11886431509582,8522.384203743806,False
cv_intercept,sentinel2,treatment_0006,P01-09,31.622776601683793,8522.113751873492,False
cv_intercept,sentinel2,treatment_0006,P01-09,39.81071705534978,8521.77461362552,False
cv_intercept,sentinel2,treatment_0006,P01-09,50.11872336272725,8521.34977325585,False
cv_intercept,sentinel2,treatment_0006,P01-09,63.09573444801943,8520.818244246762,False
cv_intercept,sentinel2,treatment_0006,P01-09,79.43282347242821,8520.154281543493,False
cv_intercept,sentinel2,treatment_0006,P01-09,100.0,8519.326517186273,False
cv_intercept,sentinel2,treatment_0006,P01-09,125.89254117941688,8518.297061954574,False
cv_intercept,sentinel2,treatment_0006,P01-09,158.48931924611142,8517.020652755353,False
cv_intercept,sentinel2,treatment_0006,P01-09,199.5262314968883,8515.443979107476,False
cv_intercept,sentinel2,treatment_0006,P01-09,251.18864315095823,8513.505394725045,False
