treatment_site_id,sensor,band,band_label,band_description,number_of_controls,treatment_before_mean,treatment_after_mean,treatment_change_mean,mean_control_before_mean,mean_control_after_mean,mean_control_change_mean,mean_adjusted_effect,median_control_before_mean,median_control_after_mean,median_control_change_mean,median_adjusted_effect,treatment_before_valid_fraction,treatment_after_valid_fraction,mean_control_before_valid_fraction,mean_control_after_valid_fraction
treatment_0023,sentinel1,emb_745,Embedding dimension 745,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0779584199190139,0.3800963163375854,0.3021379113197326,-0.2949928641319275,-0.173914834856987,0.1210780292749404,0.1810598820447921,-0.2982156872749328,-0.1733841300010681,0.1248315572738647,0.1773063540458679,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_746,Embedding dimension 746,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2431154102087021,-0.1417037844657898,-0.3848192095756531,0.2726844549179077,-0.0401604175567626,-0.3128448724746704,-0.0719743371009826,0.2543565034866333,-0.0355114676058292,-0.2898679673671722,-0.0949512422084808,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_747,Embedding dimension 747,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.7118601202964783,-0.0568615049123764,0.6549986004829407,-0.3850510120391845,-0.1322525292634964,0.2527984976768493,0.4022001028060913,-0.3898622393608093,-0.1732852160930633,0.2165770232677459,0.4384215772151947,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_748,Embedding dimension 748,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0088156536221504,0.2297768592834472,0.2385925054550171,0.2570757269859314,0.3881452083587646,0.1310694813728332,0.1075230240821838,0.2225242406129837,0.4613806009292602,0.2388563603162765,-0.0002638548612594,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_749,Embedding dimension 749,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4734555184841156,-0.0502728074789047,0.423182725906372,-0.056153655052185,0.1336067765951156,0.1897604316473007,0.2334222942590713,-0.0712491497397422,0.1487311124801635,0.2199802696704864,0.2032024562358856,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_750,Embedding dimension 750,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.5474553108215332,0.882401168346405,0.3349458575248718,0.6911180019378662,0.8186939358711243,0.127575933933258,0.2073699235916137,0.6942555904388428,0.784347653388977,0.0900920629501342,0.2448537945747375,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_751,Embedding dimension 751,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2521805763244629,-0.3509330153465271,-0.0987524390220642,-0.2305243015289306,-0.1657900065183639,0.0647342950105667,-0.1634867340326309,-0.2189878970384597,-0.1664834320545196,0.0525044649839401,-0.1512569040060043,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_752,Embedding dimension 752,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6690950393676758,0.5937206149101257,-0.07537442445755,0.0999122411012649,0.0430225655436515,-0.0568896755576133,-0.0184847488999366,0.1758667528629303,0.1156660020351409,-0.0602007508277893,-0.0151736736297607,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_753,Embedding dimension 753,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4612271785736084,0.1305965483188629,-0.3306306302547455,0.3015220463275909,0.1855872571468353,-0.1159347891807556,-0.2146958410739898,0.3096907138824463,0.1090713068842887,-0.2006193995475769,-0.1300112307071685,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_754,Embedding dimension 754,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4757905602455139,0.3931599855422973,-0.0826305747032165,0.350369930267334,0.3200684189796448,-0.0303015112876892,-0.0523290634155273,0.3788560032844543,0.3021948635578155,-0.0766611397266388,-0.0059694349765777,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_755,Embedding dimension 755,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1136345863342285,-0.2790358960628509,-0.3926704823970794,0.0766618996858596,-0.0551845841109752,-0.1318464875221252,-0.2608239948749542,0.1210592538118362,-0.0575666725635528,-0.1786259263753891,-0.2140445560216903,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_756,Embedding dimension 756,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.8849650621414185,-1.0044150352478027,-0.1194499731063842,-0.6517878174781799,-0.801680862903595,-0.149893045425415,0.0304430723190307,-0.6471843719482422,-0.8014087677001953,-0.1542243957519531,0.0347744226455688,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_757,Embedding dimension 757,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3712706267833709,-0.2761211991310119,0.095149427652359,-0.1925141960382461,-0.0769030079245567,0.1156111881136894,-0.0204617604613304,-0.1926230639219284,-0.1321739852428436,0.0604490786790847,0.0347003489732742,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_758,Embedding dimension 758,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3504579067230224,0.1202232390642166,-0.2302346676588058,0.2550485730171203,0.1147589907050132,-0.1402895748615265,-0.0899450927972793,0.3001715540885925,0.1826412975788116,-0.1175302565097808,-0.1127044111490249,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_759,Embedding dimension 759,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1585186123847961,-0.486197292804718,-0.3276786804199219,-0.213061049580574,-0.3866158127784729,-0.1735547631978988,-0.154123917222023,-0.1799160838127136,-0.3319481611251831,-0.1520320773124694,-0.1756466031074524,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_760,Embedding dimension 760,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0930999517440795,0.5335223078727722,0.4404223561286926,0.222150444984436,0.296768307685852,0.074617862701416,0.3658044934272766,0.1920633912086486,0.1998764127492904,0.0078130215406417,0.4326093196868896,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_761,Embedding dimension 761,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6021513938903809,0.3128442168235779,-0.289307177066803,0.3264613747596741,0.1811359226703643,-0.1453254520893097,-0.1439817249774933,0.3323643207550049,0.2072605639696121,-0.1251037567853927,-0.1642034202814102,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_762,Embedding dimension 762,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0709005445241928,-0.519369900226593,-0.448469340801239,-0.3073814511299133,-0.6488038301467896,-0.3414223790168762,-0.1070469617843627,-0.2884629666805267,-0.6131008267402649,-0.3246378600597381,-0.1238314807415008,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_763,Embedding dimension 763,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6239009499549866,0.7046511173248291,0.0807501673698425,0.2537304162979126,0.2543379664421081,0.0006075501441955,0.0801426172256469,0.2410526275634765,0.2739806771278381,0.0329280495643615,0.0478221178054809,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_764,Embedding dimension 764,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0375294536352157,0.061186920851469,0.0987163782119751,-0.2319210022687912,-0.2696451246738434,-0.0377241224050521,0.1364405006170272,-0.2950195074081421,-0.3020109534263611,-0.0069914460182189,0.105707824230194,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_765,Embedding dimension 765,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.386275053024292,0.3054854273796081,-0.0807896256446838,-0.1911113113164901,-0.1667207926511764,0.0243905186653137,-0.1051801443099975,-0.1704742312431335,-0.1167686656117439,0.0537055656313896,-0.134495198726654,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_766,Embedding dimension 766,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2911202013492584,-0.7651776075363159,-0.4740574061870575,-0.4350018501281738,-0.4799423217773437,-0.0449404716491699,-0.4291169345378876,-0.4033305644989013,-0.4056161046028137,-0.0022855401039123,-0.4717718660831451,1.0,1.0,1.0,1.0
treatment_0023,sentinel1,emb_767,Embedding dimension 767,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4517077207565307,-0.1970071494579315,-0.6487149000167847,0.1537566184997558,0.0046022599563002,-0.1491543650627136,-0.499560534954071,0.1650211662054062,0.0065876618027687,-0.1584334969520568,-0.4902814030647278,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_000,Embedding dimension 0,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-1.3812392950057983,-0.9283685088157654,0.4528707861900329,-1.5137449502944946,-0.8261337280273438,0.6876112222671509,-0.2347404360771179,-1.482804775238037,-0.8067245483398438,0.6760802268981934,-0.2232094407081604,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_001,Embedding dimension 1,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3249471485614776,-0.2017102092504501,0.1232369393110275,-0.4057785868644714,-0.2101433724164962,0.1956352144479751,-0.0723982751369476,-0.3867037296295166,-0.1972424834966659,0.1894612461328506,-0.0662243068218231,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_002,Embedding dimension 2,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4330494403839111,0.563595712184906,0.1305462718009948,0.340967983007431,0.4791407585144043,0.1381727755069732,-0.0076265037059783,0.3408475518226623,0.5059707164764404,0.165123164653778,-0.0345768928527832,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_003,Embedding dimension 3,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1860744208097458,0.0499544218182563,-0.1361199915409088,0.1200258731842041,0.040245272219181,-0.079780600965023,-0.0563393905758857,0.1695292890071869,0.0594041794538497,-0.1101251095533371,-0.0259948819875717,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_004,Embedding dimension 4,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.611946165561676,0.4935965836048126,-0.1183495819568634,0.5869032144546509,0.5443193912506104,-0.0425838232040405,-0.0757657587528228,0.574895977973938,0.5660147666931152,-0.0088812112808227,-0.1094683706760406,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_005,Embedding dimension 5,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-1.834368109703064,-0.4544155895709991,1.3799525499343872,-2.193853616714477,-0.737492561340332,1.4563610553741455,-0.0764085054397583,-2.169961452484131,-0.707265317440033,1.4626960754394531,-0.0827435255050659,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_006,Embedding dimension 6,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2309283167123794,-0.0390835590660572,0.1918447613716125,-0.3474034368991852,0.0096701579168438,0.3570736050605774,-0.1652288436889648,-0.378182590007782,0.0475232638418674,0.4257058501243591,-0.2338610887527465,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_007,Embedding dimension 7,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1543577313423156,-0.3980024755001068,-0.2436447441577911,-0.1288048028945922,-0.2479011118412017,-0.1190963089466095,-0.1245484352111816,-0.1201850920915603,-0.2689264118671417,-0.1487413197755813,-0.0949034243822097,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_008,Embedding dimension 8,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.127861201763153,-0.1039925590157508,0.0238686427474021,-0.1186753287911415,-0.0566076636314392,0.0620676651597023,-0.0381990224123001,-0.0827495604753494,-0.0494793653488159,0.0332701951265335,-0.0094015523791313,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_009,Embedding dimension 9,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,2.143498182296753,1.1143022775650024,-1.0291959047317505,2.229287624359131,1.353742003440857,-0.8755456209182739,-0.1536502838134765,2.2748241424560547,1.3187603950500488,-0.956063747406006,-0.0731321573257446,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_010,Embedding dimension 10,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4348076581954956,0.2605282962322235,-0.1742793619632721,0.4462617337703705,0.3173824846744537,-0.1288792490959167,-0.0454001128673553,0.4654299616813659,0.3299329280853271,-0.1354970335960388,-0.0387823283672332,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_011,Embedding dimension 11,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0766632556915283,-0.1123440936207771,-0.0356808379292488,-0.2224642783403396,-0.1510729491710662,0.0713913291692733,-0.1070721670985221,-0.2400945425033569,-0.1747679412364959,0.0653266012668609,-0.1010074391961097,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_012,Embedding dimension 12,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0434405356645584,0.0532849244773387,0.0967254638671875,0.0284758023917675,0.0532632581889629,0.0247874557971954,0.071938008069992,0.0034788371995091,0.0470505282282829,0.0435716919600963,0.0531537719070911,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_013,Embedding dimension 13,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.817969560623169,0.7274765968322754,-0.0904929637908935,0.7818089127540588,0.7486529350280762,-0.0331559777259826,-0.0573369860649108,0.8005070686340332,0.7718187570571899,-0.0286883115768432,-0.0618046522140502,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_014,Embedding dimension 14,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1947220116853714,0.5209993124008179,0.3262773156166076,0.1875049769878387,0.4262357652187347,0.238730788230896,0.0875465273857116,0.1959925293922424,0.4271836280822754,0.2311910986900329,0.0950862169265747,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_015,Embedding dimension 15,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0863364487886428,-0.3777065277099609,-0.2913700938224792,-0.1323705613613128,-0.4967996180057525,-0.3644290566444397,0.0730589628219604,-0.1491675674915313,-0.5087847709655762,-0.3596172034740448,0.0682471096515655,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_016,Embedding dimension 16,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1410155296325683,0.0728419050574302,0.2138574421405792,-0.1108377575874328,0.0083723636344075,0.1192101240158081,0.0946473181247711,-0.0990528613328933,-0.002285923808813,0.0967669337987899,0.1170905083417892,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_017,Embedding dimension 17,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6844193935394287,0.2963236570358276,-0.3880957365036011,0.8683362007141113,0.3675848841667175,-0.5007513165473938,0.1126555800437927,0.8562049865722656,0.3489132821559906,-0.5072916746139526,0.1191959381103515,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_018,Embedding dimension 18,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2642024159431457,0.5798799991607666,0.3156775832176208,0.0693907886743545,0.5133477449417114,0.443956971168518,-0.1282793879508972,0.0617209821939468,0.5350477695465088,0.4733268022537231,-0.1576492190361023,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_019,Embedding dimension 19,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0897241532802581,-0.0426449067890644,-0.1323690563440323,0.1110596880316734,-0.0998750180006027,-0.2109346985816955,0.0785656422376632,0.1204396337270736,-0.1039204597473144,-0.2243600934743881,0.0919910371303558,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_020,Embedding dimension 20,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.207096055150032,1.1490923166275024,0.9419962763786316,-0.0890374779701232,0.873529314994812,0.9625667929649352,-0.0205705165863037,-0.0203131213784217,0.9672058820724488,0.9875190258026124,-0.0455227494239807,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_021,Embedding dimension 21,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3557145297527313,0.3448066711425781,-0.0109078586101531,0.3902286887168884,0.4452891945838928,0.0550605058670043,-0.0659683644771575,0.3840079307556152,0.4398135542869568,0.0558056235313415,-0.0667134821414947,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_022,Embedding dimension 22,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.8840175867080688,0.8744564056396484,-0.0095611810684204,0.7673972845077515,0.751417338848114,-0.0159799456596374,0.006418764591217,0.7445756196975708,0.7685537338256836,0.0239781141281127,-0.0335392951965332,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_023,Embedding dimension 23,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2395222634077072,0.2045613527297973,-0.0349609106779098,0.0992662981152534,0.2524190247058868,0.153152734041214,-0.1881136447191238,0.0845272541046142,0.2521734833717346,0.1676462292671203,-0.2026071399450302,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_024,Embedding dimension 24,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0401672795414924,-0.2636313438415527,-0.2234640717506408,-0.0190779827535152,-0.2173879891633987,-0.1983100026845932,-0.0251540690660476,0.0047567840665578,-0.2241820394992828,-0.2289388179779052,0.0054747462272644,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_025,Embedding dimension 25,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3288650810718536,0.6040889620780945,0.2752238810062408,0.3269764482975006,0.5963579416275024,0.2693814933300018,0.005842387676239,0.3012880384922027,0.6211037635803223,0.3198157250881195,-0.0445918440818786,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_026,Embedding dimension 26,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0929545387625694,-0.4354878067970276,-0.5284423232078552,0.1452906876802444,-0.4075249135494232,-0.5528156161308289,0.0243732929229736,0.1436659395694732,-0.4221593737602234,-0.565825343132019,0.0373830199241638,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_027,Embedding dimension 27,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0949087217450141,0.1533573120832443,0.0584485903382301,0.1409939080476761,0.1752822399139404,0.0342883318662643,0.0241602584719657,0.154108390212059,0.1863494366407394,0.0322410464286804,0.0262075439095497,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_028,Embedding dimension 28,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2763086259365082,-0.2529979348182678,0.0233106911182403,-0.2543376982212066,-0.2389009892940521,0.0154367089271545,0.0078739821910858,-0.2512489855289459,-0.2533918619155884,-0.0021428763866424,0.0254535675048828,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_029,Embedding dimension 29,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.031797882169485,-0.1065860912203788,-0.074788212776184,-0.051272302865982,-0.1224584206938743,-0.0711861178278923,-0.0036020949482917,-0.0522421523928642,-0.1272332370281219,-0.0749910846352577,0.0002028718590736,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_030,Embedding dimension 30,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3653218746185303,0.4567807912826538,0.0914589166641235,0.3037159144878387,0.4350000917911529,0.1312841773033142,-0.0398252606391906,0.3105406463146209,0.4857145547866821,0.1751739084720611,-0.0837149918079376,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_031,Embedding dimension 31,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.5958712697029114,-0.3464521169662475,0.2494191527366638,-0.72816401720047,-0.4168803095817566,0.3112837076187134,-0.0618645548820495,-0.6832759380340576,-0.4248642325401306,0.258411705493927,-0.0089925527572631,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_032,Embedding dimension 32,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3364070057868957,-0.0275370758026838,-0.3639440834522247,0.4038808345794678,0.1444000303745269,-0.2594808042049408,-0.1044632792472839,0.4247894883155823,0.1317320466041565,-0.2930574417114258,-0.0708866417407989,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_033,Embedding dimension 33,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0742891952395439,-0.0950044319033622,-0.1692936271429062,0.1687459647655487,0.0341933891177177,-0.1345525681972503,-0.0347410589456558,0.1864803433418274,0.0094978464767336,-0.1769824922084808,0.0076888650655746,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_034,Embedding dimension 34,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0434151366353035,0.2589069604873657,0.2154918313026428,-0.0954633951187133,0.2289922535419464,0.3244556486606598,-0.1089638173580169,-0.0739299952983856,0.2431846112012863,0.3171145915985107,-0.1016227602958679,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_035,Embedding dimension 35,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3626867234706878,-0.0442694574594497,0.3184172511100769,-0.3868687748908996,0.0322457179427146,0.4191145002841949,-0.100697249174118,-0.3863782286643982,0.0504045039415359,0.4367827177047729,-0.118365466594696,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_036,Embedding dimension 36,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3710781633853912,-0.5493542551994324,-0.1782760918140411,-0.3008165657520294,-0.655692458152771,-0.3548758924007416,0.1765998005867004,-0.3190004825592041,-0.6684747934341431,-0.3494743108749389,0.1711982190608978,1.0,1.0,1.0,1.0
